Ledger_Number,Row_Count,Transaction_Fee_med,Transaction_Fee_avg,Transaction_Fee_max,Transaction_Fee_min,Transaction_Fee_sum
75947495,38,15.0,313.7105263157895,5670,12,11921
75950495,36,15.0,16.166666666666668,25,12,582
75953495,28,15.0,15.392857142857142,25,10,431
75956495,43,15.0,18.25581395348837,150,10,785
75959495,44,15.0,14.659090909090908,25,10,645
75962495,19,15.0,17.210526315789473,25,12,327
75965495,23,15.0,50.73913043478261,221,12,1167
75968495,15,15.0,15.133333333333333,20,10,227
75971495,33,15.0,14.696969696969697,25,10,485
75974495,30,15.0,49.36666666666667,421,10,1481
75977495,20,15.0,16.15,25,11,323
75980495,59,12.0,376.1694915254237,6000,10,22194
75983495,32,15.0,14.875,20,10,476
75986495,22,15.0,15.909090909090908,25,10,350
75989495,31,15.0,67.96774193548387,621,12,2107
75992495,29,15.0,15.379310344827585,25,10,446
75995495,33,15.0,22.636363636363637,271,10,747
75998495,24,15.0,15.166666666666666,25,10,364
76001495,10,15.0,16.8,25,12,168
76004495,6,22.5,20.333333333333332,25,12,122
76007495,9,15.0,17.0,25,10,153
76010495,24,15.0,14.708333333333334,25,10,353
76013495,30,15.0,16.566666666666666,25,12,497
76016495,34,15.0,14.794117647058824,25,10,503
76019495,25,15.0,15.12,25,12,378
76022495,36,15.0,16.083333333333332,25,10,579
76025495,23,15.0,14.304347826086957,20,10,329
76028495,27,15.0,22.296296296296298,150,12,602
76031495,9,15.0,16.77777777777778,25,12,151
76034495,35,15.0,14.8,20,10,518
76037495,42,15.0,14.619047619047619,25,10,614
76040495,31,15.0,18.580645161290324,150,10,576
76043495,33,15.0,14.0,20,10,462
76046495,36,15.0,34.22222222222222,150,10,1232
76049495,32,15.0,28.625,150,10,916
76052495,48,15.0,485.5416666666667,5383,10,23306
76055495,28,15.0,33.285714285714285,250,11,932
76058495,36,15.0,14.444444444444445,25,10,520
76061495,19,15.0,17.736842105263158,25,12,337
76064495,23,15.0,13.521739130434783,20,10,311
76067495,16,15.0,15.875,25,12,254
76070495,25,15.0,16.76,25,12,419
76073495,20,15.0,14.8,25,10,296
76076495,32,15.0,16.0625,25,12,514
76079495,17,15.0,16.0,25,12,272
76082495,24,15.0,16.458333333333332,25,15,395
76085495,22,15.0,15.863636363636363,25,12,349
76088495,28,15.0,15.678571428571429,25,10,439
76091495,32,15.0,13.9375,25,10,446
76094495,48,15.0,20.375,150,10,978
76097495,33,15.0,16.181818181818183,25,12,534
76100495,15,15.0,16.6,25,12,249
76103495,15,15.0,17.133333333333333,25,12,257
76106495,22,15.0,14.954545454545455,25,10,329
76109495,34,15.0,15.205882352941176,25,10,517
76112495,29,15.0,15.379310344827585,25,11,446
76115495,19,15.0,14.578947368421053,15,10,277
76118495,28,15.0,15.142857142857142,25,12,424
76121495,34,15.0,15.529411764705882,50,10,528
76124495,39,15.0,21.025641025641026,250,10,820
76127495,19,15.0,15.736842105263158,25,10,299
76130495,26,15.0,16.192307692307693,25,12,421
76133495,27,15.0,15.074074074074074,25,10,407
76136495,52,15.0,13.884615384615385,25,10,722
76139495,23,15.0,16.608695652173914,25,12,382
76142495,29,15.0,16.310344827586206,25,12,473
76145495,18,15.0,15.277777777777779,20,15,275
76148495,31,15.0,16.032258064516128,25,12,497
76151495,44,15.0,52.59090909090909,571,10,2314
76154495,31,15.0,22.387096774193548,221,12,694
76157495,33,15.0,16.272727272727273,25,12,537
76160495,32,15.0,14.5,25,12,464
76163495,32,15.0,14.6875,25,10,470
76166495,18,15.0,16.5,25,12,297
76169495,27,15.0,389.51851851851853,10021,12,10517
76172495,28,15.0,15.035714285714286,25,12,421
76175495,29,15.0,15.068965517241379,25,10,437
76178495,31,15.0,14.741935483870968,20,10,457
76181495,14,15.0,14.642857142857142,20,11,205
76184495,26,15.0,15.807692307692308,25,12,411
76187495,34,15.0,16.147058823529413,25,12,549
76190495,38,15.0,15.447368421052632,25,12,587
76193495,18,15.0,16.27777777777778,25,12,293
76196495,28,15.0,16.571428571428573,25,12,464
76199495,15,15.0,16.0,20,15,240
76202495,20,15.0,15.9,25,12,318
76205495,15,15.0,15.666666666666666,25,10,235
76208495,26,15.0,16.615384615384617,25,12,432
76211495,27,15.0,15.11111111111111,25,10,408
76214495,34,15.0,15.294117647058824,25,12,520
76217495,27,15.0,15.407407407407407,25,12,416
76220495,13,15.0,16.923076923076923,25,15,220
76223495,25,15.0,15.76,25,10,394
76226495,25,15.0,416.4,10021,12,10410
76229495,20,15.0,24.1,150,12,482
76232495,24,15.0,15.666666666666666,25,12,376
76235495,26,15.0,17.115384615384617,25,15,445
76238495,16,15.0,642.25,10021,10,10276
76241495,46,15.0,23.52173913043478,471,10,1082
76244495,29,15.0,16.448275862068964,25,10,477
76247495,33,15.0,20.12121212121212,150,12,664
76250495,34,15.0,22.61764705882353,250,10,769
76253495,32,15.0,26.65625,371,10,853
76256495,12,15.0,16.416666666666668,25,12,197
76259495,28,15.0,35.964285714285715,150,12,1007
76262495,31,15.0,16.806451612903224,25,12,521
76265495,35,15.0,14.771428571428572,25,10,517
76268495,32,15.0,25.34375,271,10,811
76271495,33,15.0,15.272727272727273,25,10,504
76274495,37,15.0,68.24324324324324,1971,10,2525
76277495,34,15.0,27.08823529411765,250,10,921
76280495,26,15.0,15.26923076923077,25,10,397
76283495,43,15.0,1362.1860465116279,5277,10,58574
76286495,36,15.0,15.61111111111111,25,10,562
76289495,24,15.0,15.375,25,10,369
76292495,16,15.0,15.3125,25,12,245
76295495,32,15.0,15.53125,25,10,497
76298495,50,15.0,14.14,25,10,707
76301495,29,15.0,16.379310344827587,25,12,475
76304495,46,15.0,18.891304347826086,250,10,869
76307495,33,15.0,15.212121212121213,20,10,502
76310495,28,15.0,16.357142857142858,25,12,458
76313495,38,15.0,16.05263157894737,25,12,610
76316495,43,15.0,16.837209302325583,25,12,724
76319495,19,15.0,17.736842105263158,25,12,337
76322495,42,15.0,15.547619047619047,25,10,653
76325495,26,15.0,17.5,25,15,455
76328495,23,15.0,26.91304347826087,250,12,619
76331495,29,15.0,15.862068965517242,25,12,460
76334495,46,15.0,15.0,25,11,690
76337495,28,15.0,18.607142857142858,150,10,521
76340495,22,15.0,15.772727272727273,25,10,347
76343495,30,15.0,16.033333333333335,25,10,481
76346495,47,15.0,15.0,25,10,705
76349495,33,15.0,16.03030303030303,25,12,529
76352495,18,15.0,16.166666666666668,25,12,291
76355495,40,15.0,16.4,25,12,656
76358495,31,15.0,16.70967741935484,25,12,518
76361495,26,15.0,25.653846153846153,250,12,667
76364495,18,17.5,18.333333333333332,25,15,330
76367495,43,15.0,20.813953488372093,100,10,895
76370495,40,15.0,16.3,25,10,652
76373495,18,15.0,15.61111111111111,20,12,281
76376495,30,15.0,13.733333333333333,25,10,412
76379495,15,15.0,16.466666666666665,25,12,247
76382495,31,15.0,37.806451612903224,150,12,1172
76385495,25,15.0,15.16,25,10,379
76388495,45,15.0,23.733333333333334,150,10,1068
76391495,22,15.0,22.272727272727273,150,15,490
76394495,28,15.0,15.285714285714286,25,10,428
76397495,41,15.0,25.658536585365855,150,10,1052
76400495,34,15.0,316.38235294117646,5171,10,10757
76403495,30,15.0,15.4,25,10,462
76406495,44,15.0,14.568181818181818,25,10,641
76409495,25,15.0,14.2,25,10,355
76412495,30,15.0,22.7,250,10,681
76415495,42,12.0,13.595238095238095,25,10,571
76418495,43,15.0,14.976744186046512,25,12,644
76421495,25,15.0,17.28,25,10,432
76424495,34,15.0,15.941176470588236,25,10,542
76427495,31,15.0,14.96774193548387,25,10,464
76430495,21,15.0,17.0,25,10,357
76433495,32,15.0,15.84375,25,12,507
76436495,39,15.0,15.076923076923077,25,10,588
76439495,24,15.0,14.041666666666666,20,10,337
76442495,40,15.0,15.575,25,10,623
76445495,45,15.0,23.11111111111111,150,10,1040
76448495,27,15.0,15.851851851851851,25,10,428
76451495,26,15.0,16.423076923076923,25,12,427
76454495,42,15.0,14.380952380952381,25,10,604
76457495,36,15.0,15.666666666666666,20,10,564
76460495,38,15.0,15.236842105263158,20,10,579
76463495,61,15.0,685.9180327868852,5093,11,41841
76466495,24,20.0,400.1666666666667,3000,12,9604
76469495,27,15.0,15.592592592592593,25,12,421
76472495,31,15.0,16.903225806451612,25,10,524
76475495,37,15.0,16.54054054054054,25,12,612
76478495,37,15.0,347.13513513513516,5294,10,12844
76481495,30,15.0,15.933333333333334,25,10,478
76484495,26,15.0,15.346153846153847,25,10,399
76487495,37,15.0,18.405405405405407,150,10,681
76490495,36,15.0,15.527777777777779,25,10,559
76493495,25,15.0,15.12,25,10,378
76496495,41,15.0,15.317073170731707,25,12,628
76499495,39,15.0,15.743589743589743,25,10,614
76502495,28,15.0,16.821428571428573,25,12,471
76505495,35,15.0,16.2,25,12,567
76508495,40,15.0,14.675,25,10,587
76511495,24,20.0,18.75,25,15,450
76514495,47,15.0,13.617021276595745,25,10,640
76517495,29,15.0,20.551724137931036,150,10,596
76520495,28,15.0,15.821428571428571,25,10,443
76523495,22,15.0,15.5,25,10,341
76526495,36,15.0,21.333333333333332,250,10,768
76529495,39,15.0,14.76923076923077,20,10,576
76532495,25,15.0,28.2,321,10,705
76535495,33,15.0,16.515151515151516,25,10,545
76538495,28,15.0,28.071428571428573,221,12,786
76541495,51,12.0,13.980392156862745,25,10,713
76544495,19,15.0,16.36842105263158,20,12,311
76547495,37,15.0,16.054054054054053,25,11,594
76550495,32,15.0,14.625,25,10,468
76553495,26,15.0,19.846153846153847,150,10,516
76556495,21,15.0,15.047619047619047,25,12,316
76559495,31,15.0,15.225806451612904,25,10,472
76562495,30,15.0,15.333333333333334,25,10,460
76565495,39,15.0,21.71794871794872,300,10,847
76568495,59,15.0,14.11864406779661,25,10,833
76571495,37,15.0,16.324324324324323,25,10,604
76574495,24,15.0,28.083333333333332,321,10,674
76577495,48,15.0,17.708333333333332,121,10,850
76580495,20,15.0,16.95,25,12,339
76583495,33,15.0,15.363636363636363,25,10,507
76586495,38,15.0,15.394736842105264,25,10,585
76589495,35,15.0,17.714285714285715,50,10,620
76592495,26,15.0,15.192307692307692,25,10,395
76595495,42,15.0,14.952380952380953,25,10,628
76598495,29,15.0,15.620689655172415,25,11,453
76601495,49,15.0,15.551020408163266,25,10,762
76604495,32,15.0,16.78125,25,12,537
76607495,31,15.0,15.516129032258064,25,10,481
76610495,39,15.0,15.179487179487179,25,12,592
76613495,33,15.0,6074.363636363636,100001,10,200454
76616495,56,15.0,14.75,25,10,826
76619495,23,15.0,17.782608695652176,25,10,409
76622495,42,15.0,14.666666666666666,25,10,616
76625495,37,15.0,28.405405405405407,221,12,1051
76628495,56,12.0,13.053571428571429,25,10,731
76631495,30,15.0,17.0,25,12,510
76634495,36,15.0,21.02777777777778,150,12,757
76637495,46,15.0,14.695652173913043,25,10,676
76640495,28,15.0,16.642857142857142,25,10,466
76643495,37,15.0,17.054054054054053,25,12,631
76646495,26,15.0,16.53846153846154,25,12,430
76649495,44,15.0,15.227272727272727,25,10,670
76652495,41,15.0,18.170731707317074,150,10,745
76655495,28,15.0,15.75,25,10,441
76658495,38,15.0,16.13157894736842,25,10,613
76661495,31,15.0,17.516129032258064,25,10,543
76664495,25,15.0,17.08,25,12,427
76667495,40,15.0,15.825,25,10,633
76670495,32,15.0,15.6875,25,10,502
76673495,36,15.0,15.88888888888889,25,10,572
76676495,34,15.0,16.823529411764707,25,12,572
76679495,37,15.0,14.675675675675675,25,10,543
76682495,47,15.0,16.23404255319149,25,10,763
76685495,43,15.0,15.511627906976743,25,10,667
76688495,40,12.0,14.3,25,10,572
76691495,25,15.0,17.12,25,12,428
76694495,33,15.0,319.6666666666667,10000,10,10549
76697495,32,15.0,16.1875,25,10,518
76700495,29,20.0,25.17241379310345,221,10,730
76703495,24,15.0,16.333333333333332,25,12,392
76706495,41,15.0,17.341463414634145,25,12,711
76709495,32,15.0,17.28125,50,10,553
76712495,44,15.0,15.568181818181818,25,10,685
76715495,34,15.0,16.88235294117647,25,10,574
76718495,15,20.0,18.266666666666666,25,10,274
76721495,31,15.0,186.8709677419355,5271,10,5793
76724495,28,15.0,17.178571428571427,25,10,481
76727495,31,15.0,17.322580645161292,25,12,537
76730495,38,15.0,15.710526315789474,25,10,597
76733495,24,15.0,17.541666666666668,25,12,421
76736495,27,20.0,17.814814814814813,25,15,481
76739495,25,15.0,17.52,25,10,438
76742495,28,15.0,15.678571428571429,25,10,439
76745495,43,12.0,18.906976744186046,221,10,813
76748495,28,15.0,16.75,25,12,469
76751495,43,15.0,16.3953488372093,25,10,705
76754495,46,15.0,15.217391304347826,25,10,700
76757495,22,15.0,16.5,25,10,363
76760495,28,15.0,17.357142857142858,25,12,486
76763495,41,15.0,15.365853658536585,25,10,630
76766495,36,15.0,16.805555555555557,25,10,605
76769495,18,15.0,17.333333333333332,25,12,312
76772495,26,15.0,16.615384615384617,25,10,432
76775495,32,15.0,23.21875,221,12,743
76778495,23,15.0,16.347826086956523,25,10,376
76781495,34,15.0,16.91176470588235,25,12,575
76784495,28,15.0,16.857142857142858,25,12,472
76787495,21,20.0,17.857142857142858,25,15,375
76790495,27,20.0,46.81481481481482,150,10,1264
76793495,29,15.0,16.482758620689655,25,10,478
76796495,18,17.5,24.38888888888889,150,10,439
76799495,43,15.0,16.209302325581394,58,10,697
76802495,44,15.0,15.0,25,10,660
76805495,18,15.0,15.222222222222221,20,10,274
76808495,28,20.0,18.321428571428573,25,12,513
76811495,29,15.0,16.517241379310345,25,10,479
76814495,22,20.0,19.09090909090909,25,15,420
76817495,38,15.0,14.894736842105264,25,10,566
76820495,19,20.0,18.157894736842106,25,15,345
76823495,27,20.0,17.925925925925927,25,11,484
76826495,26,15.0,17.03846153846154,25,10,443
76829495,26,15.0,16.307692307692307,25,10,424
76832495,25,15.0,16.72,22,12,418
76835495,37,15.0,16.972972972972972,25,11,628
76838495,33,15.0,17.181818181818183,25,12,567
76841495,46,15.0,27.847826086956523,150,10,1281
76844495,33,15.0,16.87878787878788,25,10,557
76847495,30,15.0,16.033333333333335,22,10,481
76850495,39,15.0,17.05128205128205,25,11,665
76853495,37,15.0,16.45945945945946,25,12,609
76856495,33,15.0,178.45454545454547,5329,10,5889
76859495,38,15.0,16.394736842105264,25,10,623
76862495,34,15.0,15.764705882352942,22,10,536
76865495,23,15.0,17.08695652173913,25,12,393
76868495,33,15.0,23.03030303030303,221,12,760
76871495,30,15.0,16.233333333333334,25,12,487
76874495,27,15.0,15.592592592592593,25,10,421
76877495,36,15.0,17.055555555555557,25,12,614
76880495,46,15.0,16.82608695652174,25,12,774
76883495,33,20.0,6096.727272727273,100001,10,201192
76886495,45,15.0,17.133333333333333,25,10,771
76889495,35,15.0,15.857142857142858,25,10,555
76892495,34,15.0,16.38235294117647,25,12,557
76895495,31,15.0,17.06451612903226,25,12,529
76898495,31,15.0,39.41935483870968,190,10,1222
76901495,32,17.5,17.75,25,10,568
76904495,26,15.0,17.807692307692307,25,12,463
76907495,27,15.0,17.88888888888889,25,12,483
76910495,23,15.0,17.304347826086957,25,12,398
76913495,45,15.0,154.11111111111111,6085,10,6935
76916495,30,15.0,17.833333333333332,25,10,535
76919495,30,15.0,17.333333333333332,25,12,520
76922495,40,15.0,21.575,221,10,863
76925495,32,15.0,16.40625,25,10,525
76928495,29,15.0,17.655172413793103,25,12,512
76931495,36,15.0,17.22222222222222,25,10,620
76934495,32,15.0,339.78125,10000,10,10873
76937495,26,15.0,21.76923076923077,150,10,566
76940495,34,15.0,16.441176470588236,25,10,559
76943495,21,15.0,17.333333333333332,25,12,364
76946495,28,15.0,15.75,25,10,441
76949495,33,15.0,15.818181818181818,25,10,522
76952495,28,15.0,16.821428571428573,25,10,471
76955495,26,15.0,16.23076923076923,25,10,422
76958495,26,15.0,25.692307692307693,100,10,668
76961495,46,12.0,14.847826086956522,25,12,683
76964495,34,15.0,28.441176470588236,221,10,967
76967495,31,15.0,15.870967741935484,25,12,492
76970495,31,15.0,16.967741935483872,25,12,526
76973495,29,15.0,16.17241379310345,25,10,469
76976495,31,15.0,17.129032258064516,25,12,531
76979495,37,15.0,17.0,25,12,629
76982495,31,15.0,17.322580645161292,25,12,537
76985495,29,15.0,15.758620689655173,21,12,457
76988495,32,15.0,15.15625,20,10,485
76991495,32,15.0,16.5625,25,10,530
76994495,41,15.0,15.097560975609756,25,10,619
76997495,38,15.0,21.210526315789473,221,10,806
77000495,41,15.0,16.48780487804878,25,12,676
77003495,37,15.0,16.2972972972973,25,10,603
77006495,24,15.0,17.416666666666668,25,12,418
77009495,23,15.0,34.17391304347826,150,12,786
77012495,29,15.0,17.689655172413794,25,12,513
77015495,24,15.0,14.875,20,10,357
77018495,43,15.0,16.209302325581394,25,10,697
77021495,31,15.0,16.032258064516128,25,12,497
77024495,38,15.0,16.55263157894737,25,12,629
77027495,25,15.0,17.52,25,12,438
77030495,42,15.0,16.19047619047619,25,10,680
77033495,25,15.0,15.2,20,10,380
77036495,39,15.0,20.05128205128205,150,12,782
77039495,33,15.0,16.242424242424242,25,10,536
77042495,35,15.0,34.68571428571428,221,10,1214
77045495,38,15.0,26.210526315789473,150,10,996
77048495,38,15.0,15.605263157894736,25,10,593
77051495,38,15.0,20.236842105263158,150,12,769
77054495,52,12.0,975.0961538461538,50000,10,50705
77057495,42,15.0,14.904761904761905,25,10,626
77060495,31,15.0,16.64516129032258,25,10,516
77063495,44,15.0,17.181818181818183,80,10,756
77066495,35,15.0,16.314285714285713,25,12,571
77069495,26,15.0,17.153846153846153,25,12,446
77072495,35,15.0,16.142857142857142,25,12,565
77075495,23,15.0,27.347826086956523,150,10,629
77078495,40,15.0,26.3,150,10,1052
77081495,34,15.0,16.58823529411765,25,10,564
77084495,51,15.0,15.764705882352942,25,12,804
77087495,31,15.0,16.516129032258064,25,10,512
77090495,37,15.0,800.7567567567568,6819,12,29628
77093495,37,15.0,19.405405405405407,150,12,718
77096495,33,15.0,169.42424242424244,5086,10,5591
77099495,56,15.0,4164.410714285715,100001,10,233207
77102495,28,15.0,17.5,25,10,490
77105495,50,15.0,30.42,250,11,1521
77108495,32,15.0,33.59375,150,10,1075
77111495,47,15.0,14.957446808510639,25,10,703
77114495,31,15.0,16.741935483870968,25,12,519
77117495,28,15.0,16.464285714285715,25,10,461
77120495,37,15.0,15.756756756756756,25,10,583
77123495,45,15.0,15.955555555555556,25,10,718
77126495,36,15.0,168.0,5500,10,6048
77129495,38,15.0,16.026315789473685,25,10,609
77132495,38,15.0,16.105263157894736,25,10,612
77135495,34,15.0,16.235294117647058,20,12,552
77138495,43,15.0,19.13953488372093,150,10,823
77141495,20,15.0,29.6,150,10,592
77144495,46,15.0,22.652173913043477,221,10,1042
77147495,34,15.0,16.88235294117647,25,11,574
77150495,41,15.0,15.902439024390244,25,10,652
77153495,23,15.0,16.47826086956522,25,10,379
77156495,29,15.0,16.551724137931036,25,12,480
77159495,31,15.0,16.677419354838708,25,10,517
77162495,25,15.0,25.76,250,10,644
77165495,30,15.0,16.766666666666666,25,12,503
77168495,30,15.0,15.266666666666667,20,10,458
77171495,33,15.0,17.939393939393938,50,10,592
77174495,15,15.0,17.0,20,15,255
77177495,42,15.0,18.952380952380953,150,10,796
77180495,18,15.0,16.555555555555557,25,10,298
77183495,34,15.0,16.058823529411764,25,10,546
77186495,20,15.0,16.15,25,10,323
77189495,28,15.0,23.428571428571427,221,10,656
77192495,32,15.0,176.1875,5167,10,5638
77195495,34,15.0,15.794117647058824,25,10,537
77198495,31,15.0,28.870967741935484,150,10,895
77201495,34,15.0,14.029411764705882,20,10,477
77204495,30,15.0,16.1,20,12,483
77207495,34,15.0,14.294117647058824,20,10,486
77210495,39,15.0,16.102564102564102,25,10,628
77213495,33,15.0,15.575757575757576,25,12,514
77216495,39,15.0,15.384615384615385,25,10,600
77219495,48,15.0,15.916666666666666,25,10,764
77222495,54,15.0,29.62962962962963,221,10,1600
77225495,21,15.0,16.238095238095237,25,10,341
77228495,27,15.0,16.333333333333332,25,12,441
77231495,25,15.0,16.92,25,12,423
77234495,31,15.0,16.387096774193548,25,12,508
77237495,36,15.0,15.666666666666666,25,10,564
77240495,37,15.0,15.135135135135135,25,10,560
77243495,21,15.0,16.0,20,12,336
77246495,19,15.0,15.842105263157896,20,12,301
77249495,41,15.0,15.658536585365853,25,10,642
77252495,32,15.0,341.125,5204,10,10916
77255495,43,15.0,14.627906976744185,25,10,629
77258495,38,15.0,14.236842105263158,25,10,541
77261495,24,15.0,16.833333333333332,25,10,404
77264495,39,15.0,15.282051282051283,25,10,596
77267495,48,15.0,15.395833333333334,25,10,739
77270495,40,15.0,15.725,21,10,629
77273495,43,15.0,14.790697674418604,20,10,636
77276495,35,15.0,14.771428571428572,25,10,517
77279495,32,15.0,15.5625,25,10,498
77282495,38,15.0,19.263157894736842,150,10,732
77285495,37,15.0,15.675675675675675,25,10,580
77288495,39,15.0,23.53846153846154,300,10,918
77291495,60,15.0,16.616666666666667,150,10,997
77294495,32,15.0,15.5,21,10,496
77297495,54,15.0,14.814814814814815,25,10,800
77300495,51,15.0,14.333333333333334,25,10,731
77303495,29,15.0,15.137931034482758,25,10,439
77306495,45,15.0,257.0444444444444,5488,10,11567
77309495,32,15.0,19.21875,150,10,615
77312495,59,12.0,17.338983050847457,221,10,1023
77315495,55,15.0,14.181818181818182,25,10,780
77318495,47,15.0,30.319148936170212,150,10,1425
77321495,41,15.0,15.731707317073171,25,10,645
77324495,26,15.0,15.384615384615385,25,10,400
77327495,30,15.0,15.766666666666667,25,10,473
77330495,36,15.0,15.777777777777779,25,10,568
77333495,61,12.0,194.47540983606558,5153,10,11863
77336495,41,12.0,14.439024390243903,25,10,592
77339495,37,15.0,14.864864864864865,25,10,550
77342495,39,15.0,1297.0,50000,10,50583
77345495,35,15.0,23.114285714285714,225,10,809
77348495,35,15.0,15.8,25,10,553
77351495,30,15.0,17.166666666666668,25,10,515
77354495,40,15.0,16.925,25,10,677
77357495,29,15.0,16.93103448275862,25,10,491
77360495,45,15.0,15.88888888888889,25,10,715
77363495,43,15.0,15.232558139534884,25,10,655
77366495,35,15.0,16.085714285714285,25,10,563
77369495,37,15.0,15.378378378378379,25,10,569
77372495,32,15.0,15.4375,20,10,494
77375495,37,15.0,16.27027027027027,25,10,602
77378495,27,15.0,15.703703703703704,25,10,424
77381495,51,15.0,257.6470588235294,6309,10,13140
77384495,51,15.0,14.843137254901961,25,12,757
77387495,42,15.0,17.857142857142858,150,12,750
77390495,41,15.0,14.75609756097561,25,10,605
77393495,43,15.0,21.302325581395348,300,10,916
77396495,36,15.0,15.333333333333334,25,10,552
77399495,65,12.0,13.907692307692308,25,10,904
77402495,57,12.0,18.614035087719298,300,10,1061
77405495,36,15.0,15.222222222222221,20,10,548
77408495,38,15.0,15.868421052631579,25,10,603
77411495,48,12.0,14.020833333333334,25,10,673
77414495,57,12.0,204.26315789473685,5506,10,11643
77417495,27,15.0,15.296296296296296,25,10,413
77420495,37,15.0,14.378378378378379,25,10,532
77423495,59,12.0,13.745762711864407,25,10,811
77426495,63,12.0,14.587301587301587,25,10,919
77429495,31,15.0,16.903225806451612,25,10,524
77432495,37,15.0,18.783783783783782,150,10,695
77435495,26,15.0,16.807692307692307,25,10,437
77438495,47,15.0,15.085106382978724,25,10,709
77441495,32,15.0,16.625,25,10,532
77444495,31,15.0,29.548387096774192,150,10,916
77447495,56,15.0,14.964285714285714,25,10,838
77450495,54,12.0,14.61111111111111,25,10,789
77453495,34,15.0,18.794117647058822,150,10,639
77456495,35,12.0,14.685714285714285,20,10,514
77459495,29,15.0,16.0,25,10,464
77462495,23,15.0,14.869565217391305,20,10,342
77465495,43,12.0,13.930232558139535,25,10,599
77468495,31,15.0,16.903225806451612,25,10,524
77471495,60,12.0,13.65,25,10,819
77474495,28,15.0,15.035714285714286,21,10,421
77477495,35,15.0,16.228571428571428,25,10,568
77480495,39,15.0,15.871794871794872,25,10,619
77483495,45,12.0,14.044444444444444,25,10,632
77486495,47,15.0,25.74468085106383,221,10,1210
77489495,52,15.0,15.26923076923077,25,10,794
77492495,29,15.0,16.448275862068964,25,10,477
77495495,35,15.0,14.914285714285715,25,10,522
77498495,60,12.0,13.766666666666667,25,10,826
77501495,53,12.0,14.849056603773585,25,10,787
77504495,40,15.0,15.7,25,10,628
77507495,42,15.0,18.5,150,10,777
77510495,36,15.0,15.416666666666666,25,10,555
77513495,49,20.0,17.102040816326532,25,10,838
77516495,41,15.0,150.3658536585366,5090,12,6165
77519495,54,15.0,23.296296296296298,150,10,1258
77522495,28,15.0,16.321428571428573,25,10,457
77525495,14,15.0,16.785714285714285,20,15,235
77528495,15,20.0,26.0,150,10,390
77531495,32,15.0,16.25,25,10,520
77534495,22,15.0,16.90909090909091,25,10,372
77537495,42,15.0,15.071428571428571,25,10,633
77540495,26,15.0,16.0,25,10,416
77543495,41,15.0,15.048780487804878,25,10,617
77546495,26,15.0,16.76923076923077,25,10,436
77549495,58,13.5,120.98275862068965,6095,10,7017
77552495,66,15.0,494.24242424242425,6571,10,32620
77555495,41,12.0,14.609756097560975,25,10,599
77558495,39,15.0,15.384615384615385,25,10,600
77561495,30,15.0,16.466666666666665,25,10,494
77564495,30,15.0,15.9,25,10,477
77567495,44,12.0,14.272727272727273,25,10,628
77570495,46,15.0,14.434782608695652,20,12,664
77573495,33,15.0,16.03030303030303,25,10,529
77576495,54,15.0,14.685185185185185,25,10,793
77579495,47,15.0,20.78723404255319,300,10,977
77582495,50,15.0,14.92,25,10,746
77585495,24,15.0,16.75,25,10,402
77588495,54,12.0,14.12962962962963,25,10,763
77591495,49,15.0,15.612244897959183,50,10,765
77594495,50,15.0,14.6,25,10,730
77597495,63,15.0,22.41269841269841,150,10,1412
77600495,25,15.0,17.76,25,12,444
77603495,56,15.0,15.482142857142858,25,10,867
77606495,55,15.0,15.072727272727272,25,10,829
77609495,34,15.0,16.58823529411765,25,10,564
77612495,37,15.0,15.783783783783784,25,10,584
77615495,21,20.0,30.333333333333332,300,10,637
77618495,46,12.0,14.23913043478261,20,10,655
77621495,33,15.0,29.636363636363637,221,10,978
77624495,41,12.0,21.78048780487805,321,10,893
77627495,54,15.0,14.777777777777779,25,12,798
77630495,41,15.0,16.024390243902438,25,10,657
77633495,37,15.0,26.864864864864863,150,10,994
77636495,54,12.0,352.8888888888889,6171,10,19056
77639495,28,15.0,16.892857142857142,25,10,473
77642495,38,15.0,13.921052631578947,20,10,529
77645495,44,15.0,754.9772727272727,5531,10,33219
77648495,34,15.0,15.323529411764707,25,10,521
77651495,69,12.0,14.08695652173913,25,10,972
77654495,31,15.0,16.032258064516128,25,10,497
77657495,46,15.0,134.95652173913044,5500,10,6208
77660495,39,15.0,15.717948717948717,25,10,613
77663495,44,15.0,14.409090909090908,25,10,634
77666495,27,15.0,17.555555555555557,25,10,474
77669495,36,15.0,15.277777777777779,25,10,550
77672495,25,15.0,15.68,25,10,392
77675495,35,15.0,26.142857142857142,221,10,915
77678495,20,15.0,16.95,25,10,339
77681495,31,15.0,15.838709677419354,20,10,491
77684495,49,15.0,14.693877551020408,25,10,720
77687495,38,15.0,15.0,25,10,570
77690495,54,15.0,242.8148148148148,6070,10,13112
77693495,77,15.0,239.8961038961039,5269,10,18472
77696495,46,15.0,14.630434782608695,25,10,673
77699495,39,15.0,31.666666666666668,221,10,1235
77702495,27,15.0,16.925925925925927,25,10,457
77705495,35,15.0,15.8,25,10,553
77708495,43,15.0,301.30232558139534,6230,10,12956
77711495,46,15.0,14.891304347826088,25,10,685
77714495,26,15.0,15.153846153846153,25,10,394
77717495,41,15.0,25.804878048780488,150,10,1058
77720495,53,15.0,1509.0754716981132,7140,10,79981
77723495,28,15.0,16.107142857142858,25,10,451
77726495,31,15.0,29.838709677419356,150,10,925
