Ledger_Number,Ledger_Date,Row_Count,Transaction_Fee_med,Transaction_Fee_avg,Transaction_Fee_max,Transaction_Fee_min,Transaction_Fee_sum
92191995,2024-11-18T12:23:32.000Z,41,15.0,14.146341463414634,20.0,10.0,580.0
92192495,2024-11-18T12:56:21.000Z,38,15.0,19.289473684210527,221.0,10.0,733.0
92192995,2024-11-18T13:29:20.000Z,52,13.5,16.98076923076923,221.0,10.0,883.0
92193495,2024-11-18T14:02:11.000Z,65,10.0,100.3076923076923,5339.0,10.0,6520.0
92193995,2024-11-18T14:34:52.000Z,45,15.0,18.133333333333333,150.0,10.0,816.0
92194495,2024-11-18T15:07:41.000Z,80,11.0,80.5125,5299.0,10.0,6441.0
92194995,2024-11-18T15:40:31.000Z,76,10.0,149.21052631578948,5070.0,10.0,11340.0
92195495,2024-11-18T16:13:40.000Z,41,11.0,21.073170731707318,221.0,10.0,864.0
92195995,2024-11-18T16:46:31.000Z,31,12.0,13.870967741935484,30.0,10.0,430.0
92196495,2024-11-18T17:19:20.000Z,40,10.5,12.725,20.0,10.0,509.0
92196995,2024-11-18T17:52:20.000Z,35,10.0,12.971428571428572,20.0,10.0,454.0
92197495,2024-11-18T18:25:00.000Z,53,10.0,15.39622641509434,150.0,10.0,816.0
92197995,2024-11-18T18:57:50.000Z,48,15.0,13.125,20.0,10.0,630.0
92198495,2024-11-18T19:30:51.000Z,33,15.0,13.666666666666666,20.0,10.0,451.0
92198995,2024-11-18T20:03:50.000Z,52,10.0,17.903846153846153,150.0,10.0,931.0
92199495,2024-11-18T20:36:41.000Z,48,15.0,19.3125,221.0,10.0,927.0
92199995,2024-11-18T21:09:51.000Z,45,15.0,29.11111111111111,221.0,10.0,1310.0
92200495,2024-11-18T21:42:51.000Z,32,15.0,25.09375,150.0,10.0,803.0
92200995,2024-11-18T22:15:42.000Z,64,15.0,21.109375,150.0,10.0,1351.0
92201495,2024-11-18T22:48:42.000Z,33,15.0,15.030303030303031,20.0,11.0,496.0
92201995,2024-11-18T23:21:30.000Z,38,15.0,21.18421052631579,221.0,10.0,805.0
92202495,2024-11-18T23:54:01.000Z,25,15.0,14.52,20.0,10.0,363.0
92202995,2024-11-19T00:26:51.000Z,50,15.0,17.76,221.0,10.0,888.0
92203495,2024-11-19T00:59:42.000Z,36,15.0,14.333333333333334,20.0,10.0,516.0
92203995,2024-11-19T01:32:21.000Z,28,15.0,15.214285714285714,30.0,10.0,426.0
92204495,2024-11-19T02:05:10.000Z,42,13.5,13.119047619047619,20.0,10.0,551.0
92204995,2024-11-19T02:37:41.000Z,26,15.0,15.26923076923077,20.0,10.0,397.0
92205495,2024-11-19T03:10:31.000Z,21,15.0,16.80952380952381,30.0,10.0,353.0
92205995,2024-11-19T03:43:01.000Z,42,15.0,274.35714285714283,5341.0,10.0,11523.0
92206495,2024-11-19T04:15:40.000Z,30,15.0,17.466666666666665,30.0,10.0,524.0
92206995,2024-11-19T04:48:11.000Z,40,15.0,23.675,221.0,10.0,947.0
92207495,2024-11-19T05:20:40.000Z,35,10.0,18.514285714285716,221.0,10.0,648.0
92207995,2024-11-19T05:53:02.000Z,20,15.0,15.0,20.0,10.0,300.0
92208495,2024-11-19T06:25:22.000Z,14,15.0,14.928571428571429,20.0,10.0,209.0
92208995,2024-11-19T06:57:52.000Z,14,15.0,16.0,20.0,12.0,224.0
92209495,2024-11-19T07:30:30.000Z,33,11.0,23.09090909090909,221.0,10.0,762.0
92209995,2024-11-19T08:02:50.000Z,36,11.5,13.055555555555555,20.0,10.0,470.0
92210495,2024-11-19T08:35:21.000Z,47,10.0,16.659574468085108,221.0,10.0,783.0
92210995,2024-11-19T09:07:51.000Z,51,15.0,13.705882352941176,20.0,10.0,699.0
92211495,2024-11-19T09:40:12.000Z,27,15.0,31.444444444444443,221.0,10.0,849.0
92211995,2024-11-19T10:12:50.000Z,29,15.0,15.206896551724139,20.0,10.0,441.0
92212495,2024-11-19T10:45:20.000Z,28,15.0,25.071428571428573,150.0,10.0,702.0
92212995,2024-11-19T11:18:00.000Z,34,15.0,14.411764705882353,20.0,10.0,490.0
92213495,2024-11-19T11:50:20.000Z,30,15.0,21.5,221.0,10.0,645.0
92213995,2024-11-19T12:22:50.000Z,19,15.0,16.31578947368421,20.0,12.0,310.0
92214495,2024-11-19T12:55:20.000Z,22,15.0,23.454545454545453,221.0,10.0,516.0
92214995,2024-11-19T13:28:11.000Z,49,15.0,24.816326530612244,150.0,10.0,1216.0
92215495,2024-11-19T14:00:50.000Z,65,11.0,443.5230769230769,5582.0,10.0,28829.0
92215995,2024-11-19T14:33:41.000Z,44,12.0,16.045454545454547,150.0,10.0,706.0
92216495,2024-11-19T15:06:22.000Z,54,15.0,25.814814814814813,221.0,10.0,1394.0
92216995,2024-11-19T15:38:52.000Z,32,13.5,13.5,20.0,10.0,432.0
92217495,2024-11-19T16:11:40.000Z,30,15.0,29.133333333333333,221.0,10.0,874.0
92217995,2024-11-19T16:44:31.000Z,37,15.0,162.24324324324326,5309.0,10.0,6003.0
92218495,2024-11-19T17:17:21.000Z,42,15.0,17.166666666666668,150.0,10.0,721.0
92218995,2024-11-19T17:50:10.000Z,33,15.0,14.757575757575758,20.0,10.0,487.0
92219495,2024-11-19T18:23:02.000Z,40,15.0,13.45,20.0,10.0,538.0
92219995,2024-11-19T18:55:52.000Z,53,15.0,20.50943396226415,160.0,10.0,1087.0
92220495,2024-11-19T19:28:50.000Z,52,10.0,13.057692307692308,20.0,10.0,679.0
92220995,2024-11-19T20:01:40.000Z,40,15.0,13.85,20.0,10.0,554.0
92221495,2024-11-19T20:34:22.000Z,37,11.0,12.702702702702704,20.0,10.0,470.0
92221995,2024-11-19T21:07:31.000Z,40,15.0,25.8,221.0,10.0,1032.0
92222495,2024-11-19T21:40:21.000Z,32,15.0,20.1875,150.0,10.0,646.0
92222995,2024-11-19T22:13:02.000Z,23,15.0,24.608695652173914,221.0,10.0,566.0
92223495,2024-11-19T22:45:51.000Z,27,15.0,21.333333333333332,221.0,10.0,576.0
92223995,2024-11-19T23:18:31.000Z,24,15.0,43.291666666666664,221.0,10.0,1039.0
92224495,2024-11-19T23:51:10.000Z,28,15.0,14.821428571428571,20.0,10.0,415.0
92224995,2024-11-20T00:23:41.000Z,22,15.0,23.636363636363637,221.0,10.0,520.0
92225495,2024-11-20T00:56:21.000Z,39,11.0,67.3076923076923,1000.0,10.0,2625.0
92225995,2024-11-20T01:29:01.000Z,34,13.5,15.205882352941176,30.0,10.0,517.0
92226495,2024-11-20T02:01:41.000Z,42,15.0,20.238095238095237,221.0,10.0,850.0
92226995,2024-11-20T02:34:22.000Z,26,10.0,14.961538461538462,30.0,10.0,389.0
92227495,2024-11-20T03:07:02.000Z,43,11.0,22.441860465116278,150.0,10.0,965.0
92227995,2024-11-20T03:39:50.000Z,43,11.0,17.837209302325583,221.0,10.0,767.0
92228495,2024-11-20T04:12:20.000Z,51,10.0,17.019607843137255,221.0,10.0,868.0
92228995,2024-11-20T04:44:50.000Z,28,11.0,13.428571428571429,20.0,10.0,376.0
92229495,2024-11-20T05:17:20.000Z,33,15.0,14.090909090909092,20.0,10.0,465.0
92229995,2024-11-20T05:49:50.000Z,38,15.0,14.263157894736842,20.0,10.0,542.0
92230495,2024-11-20T06:22:21.000Z,25,15.0,14.92,20.0,10.0,373.0
92230995,2024-11-20T06:55:00.000Z,24,15.0,14.625,20.0,10.0,351.0
92231495,2024-11-20T07:27:20.000Z,36,15.0,27.61111111111111,221.0,10.0,994.0
92231995,2024-11-20T08:00:00.000Z,13,15.0,14.23076923076923,20.0,10.0,185.0
92232495,2024-11-20T08:32:11.000Z,47,12.0,572.8085106382979,5461.0,10.0,26922.0
92232995,2024-11-20T09:04:31.000Z,19,12.0,13.842105263157896,20.0,10.0,263.0
92233495,2024-11-20T09:37:01.000Z,32,13.5,13.5,20.0,10.0,432.0
92233995,2024-11-20T10:09:40.000Z,24,15.0,14.541666666666666,20.0,10.0,349.0
92234495,2024-11-20T10:42:10.000Z,76,10.0,17.105263157894736,221.0,10.0,1300.0
92234995,2024-11-20T11:14:51.000Z,43,15.0,782.0232558139535,5736.0,10.0,33627.0
92235495,2024-11-20T11:47:41.000Z,42,15.0,21.166666666666668,150.0,10.0,889.0
92235995,2024-11-20T12:20:31.000Z,36,15.0,20.77777777777778,221.0,11.0,748.0
92236495,2024-11-20T12:53:11.000Z,53,12.0,15.433962264150944,150.0,10.0,818.0
92236995,2024-11-20T13:26:01.000Z,42,12.0,16.738095238095237,150.0,10.0,703.0
92237495,2024-11-20T13:59:00.000Z,31,10.0,13.03225806451613,20.0,10.0,404.0
92237995,2024-11-20T14:32:00.000Z,57,11.0,13.0,30.0,10.0,741.0
92238495,2024-11-20T15:04:51.000Z,40,10.0,12.7,20.0,10.0,508.0
92238995,2024-11-20T15:37:50.000Z,43,10.0,17.906976744186046,221.0,10.0,770.0
92239495,2024-11-20T16:10:41.000Z,20,15.0,17.75,30.0,10.0,355.0
92239995,2024-11-20T16:43:40.000Z,54,12.0,14.12962962962963,30.0,10.0,763.0
92240495,2024-11-20T17:16:21.000Z,18,15.0,18.0,30.0,12.0,324.0
92240995,2024-11-20T17:49:11.000Z,37,15.0,303.4054054054054,5401.0,10.0,11226.0
92241495,2024-11-20T18:22:00.000Z,43,15.0,23.558139534883722,221.0,10.0,1013.0
92241995,2024-11-20T18:54:41.000Z,53,12.0,12.81132075471698,20.0,10.0,679.0
92242495,2024-11-20T19:27:21.000Z,40,11.5,13.125,20.0,10.0,525.0
92242995,2024-11-20T20:00:01.000Z,42,12.0,13.142857142857142,20.0,10.0,552.0
92243495,2024-11-20T20:32:50.000Z,48,10.0,12.5625,20.0,10.0,603.0
92243995,2024-11-20T21:05:21.000Z,34,15.0,15.029411764705882,30.0,10.0,511.0
92244495,2024-11-20T21:38:02.000Z,41,15.0,28.317073170731707,150.0,10.0,1161.0
92244995,2024-11-20T22:10:40.000Z,46,11.0,13.891304347826088,30.0,10.0,639.0
92245495,2024-11-20T22:43:10.000Z,46,10.0,12.695652173913043,20.0,10.0,584.0
92245995,2024-11-20T23:15:42.000Z,42,15.0,17.333333333333332,150.0,10.0,728.0
92246495,2024-11-20T23:48:11.000Z,26,15.0,16.46153846153846,30.0,10.0,428.0
92246995,2024-11-21T00:21:00.000Z,45,10.0,12.444444444444445,20.0,10.0,560.0
92247495,2024-11-21T00:53:40.000Z,22,20.0,26.5,150.0,12.0,583.0
92247995,2024-11-21T01:26:22.000Z,64,12.0,15.734375,150.0,10.0,1007.0
92248495,2024-11-21T01:59:01.000Z,42,15.0,1206.642857142857,50000.0,10.0,50679.0
92248995,2024-11-21T02:31:41.000Z,50,15.0,236.08,5604.0,10.0,11804.0
92249495,2024-11-21T03:04:21.000Z,32,15.0,16.46875,30.0,10.0,527.0
92249995,2024-11-21T03:37:11.000Z,40,15.0,19.45,150.0,10.0,778.0
92250495,2024-11-21T04:10:01.000Z,30,15.0,20.5,89.0,10.0,615.0
92250995,2024-11-21T04:43:01.000Z,55,12.0,16.418181818181818,150.0,10.0,903.0
92251495,2024-11-21T05:15:40.000Z,25,16.0,28.6,150.0,10.0,715.0
92251995,2024-11-21T05:48:21.000Z,30,15.0,24.533333333333335,150.0,12.0,736.0
92252495,2024-11-21T06:21:10.000Z,49,15.0,23.877551020408163,221.0,10.0,1170.0
92252995,2024-11-21T06:53:41.000Z,33,12.0,13.545454545454545,20.0,10.0,447.0
92253495,2024-11-21T07:26:10.000Z,39,15.0,15.435897435897436,30.0,10.0,602.0
92253995,2024-11-21T07:58:32.000Z,35,11.0,16.885714285714286,150.0,10.0,591.0
92254495,2024-11-21T08:31:01.000Z,28,15.0,14.321428571428571,20.0,10.0,401.0
92254995,2024-11-21T09:03:21.000Z,22,12.0,19.59090909090909,150.0,10.0,431.0
92255495,2024-11-21T09:35:51.000Z,19,15.0,27.0,221.0,12.0,513.0
92255995,2024-11-21T10:08:30.000Z,45,15.0,17.022222222222222,150.0,10.0,766.0
92256495,2024-11-21T10:41:30.000Z,27,15.0,19.59259259259259,150.0,10.0,529.0
92256995,2024-11-21T11:14:31.000Z,61,10.0,18.39344262295082,221.0,10.0,1122.0
92257495,2024-11-21T11:47:20.000Z,24,15.0,16.125,20.0,10.0,387.0
92257995,2024-11-21T12:20:11.000Z,29,15.0,14.137931034482758,20.0,10.0,410.0
92258495,2024-11-21T12:53:02.000Z,51,15.0,121.90196078431373,5350.0,10.0,6217.0
92258995,2024-11-21T13:26:11.000Z,55,10.0,23.2,221.0,10.0,1276.0
92259495,2024-11-21T13:59:00.000Z,59,10.0,12.305084745762711,20.0,10.0,726.0
92259995,2024-11-21T14:31:51.000Z,39,15.0,13.923076923076923,20.0,10.0,543.0
92260495,2024-11-21T15:04:51.000Z,31,15.0,21.322580645161292,221.0,10.0,661.0
92260995,2024-11-21T15:37:40.000Z,48,15.0,444.125,5136.0,10.0,21318.0
92261495,2024-11-21T16:10:32.000Z,58,15.0,23.93103448275862,221.0,10.0,1388.0
92261995,2024-11-21T16:43:31.000Z,34,10.5,167.94117647058823,5300.0,10.0,5710.0
92262495,2024-11-21T17:16:31.000Z,36,15.0,14.305555555555555,20.0,10.0,515.0
92262995,2024-11-21T17:49:30.000Z,32,13.5,179.03125,5300.0,10.0,5729.0
92263495,2024-11-21T18:22:31.000Z,74,10.0,19.89189189189189,221.0,10.0,1472.0
92263995,2024-11-21T18:55:31.000Z,62,15.0,16.467741935483872,221.0,10.0,1021.0
92264495,2024-11-21T19:28:40.000Z,49,12.0,19.877551020408163,221.0,10.0,974.0
92264995,2024-11-21T20:01:40.000Z,29,15.0,14.793103448275861,20.0,10.0,429.0
92265495,2024-11-21T20:34:32.000Z,40,15.0,13.65,20.0,10.0,546.0
92265995,2024-11-21T21:07:32.000Z,49,12.0,13.040816326530612,20.0,10.0,639.0
92266495,2024-11-21T21:40:31.000Z,23,15.0,14.391304347826088,20.0,10.0,331.0
92266995,2024-11-21T22:13:30.000Z,41,15.0,15.048780487804878,30.0,10.0,617.0
92267495,2024-11-21T22:46:20.000Z,21,15.0,25.61904761904762,221.0,10.0,538.0
92267995,2024-11-21T23:19:11.000Z,27,15.0,13.962962962962964,20.0,10.0,377.0
92268495,2024-11-21T23:52:10.000Z,59,15.0,110.35593220338983,5287.0,10.0,6511.0
92268995,2024-11-22T00:25:10.000Z,58,15.0,821.551724137931,5392.0,10.0,47650.0
92269495,2024-11-22T00:58:12.000Z,62,15.0,920.9677419354839,50000.0,10.0,57100.0
92269995,2024-11-22T01:31:20.000Z,82,15.0,18.829268292682926,221.0,10.0,1544.0
92270495,2024-11-22T02:04:20.000Z,55,10.0,15.0,150.0,10.0,825.0
92270995,2024-11-22T02:37:12.000Z,44,15.0,30.09090909090909,221.0,10.0,1324.0
92271495,2024-11-22T03:10:11.000Z,46,13.5,32.71739130434783,221.0,10.0,1505.0
92271995,2024-11-22T03:43:10.000Z,44,15.0,67.5909090909091,1000.0,10.0,2974.0
92272495,2024-11-22T04:16:01.000Z,46,15.0,13.717391304347826,20.0,10.0,631.0
92272995,2024-11-22T04:49:01.000Z,41,15.0,19.4390243902439,221.0,10.0,797.0
92273495,2024-11-22T05:22:00.000Z,77,12.0,668.5064935064935,50000.0,10.0,51475.0
92274495,2024-11-22T06:27:41.000Z,36,15.0,14.055555555555555,20.0,10.0,506.0
92274995,2024-11-22T07:00:21.000Z,40,12.0,16.475,150.0,10.0,659.0
92275495,2024-11-22T07:33:12.000Z,43,12.0,13.465116279069768,30.0,10.0,579.0
92275995,2024-11-22T08:06:11.000Z,55,12.0,16.8,221.0,10.0,924.0
92276495,2024-11-22T08:39:10.000Z,47,15.0,17.595744680851062,221.0,10.0,827.0
92276995,2024-11-22T09:11:50.000Z,30,15.0,15.133333333333333,20.0,10.0,454.0
92277495,2024-11-22T09:44:31.000Z,55,12.0,215.56363636363636,5562.0,10.0,11856.0
92277995,2024-11-22T10:17:12.000Z,50,15.0,16.22,150.0,10.0,811.0
92278495,2024-11-22T10:50:01.000Z,41,12.0,17.975609756097562,221.0,10.0,737.0
92278995,2024-11-22T11:23:00.000Z,49,10.0,11.979591836734693,20.0,10.0,587.0
92279495,2024-11-22T11:55:50.000Z,44,15.0,134.8181818181818,5331.0,10.0,5932.0
92279995,2024-11-22T12:28:50.000Z,36,11.0,12.555555555555555,20.0,10.0,452.0
92280495,2024-11-22T13:01:41.000Z,70,10.0,735.8428571428572,50000.0,10.0,51509.0
92280995,2024-11-22T13:34:40.000Z,91,10.0,20.12087912087912,221.0,10.0,1831.0
92281495,2024-11-22T14:07:40.000Z,63,15.0,23.761904761904763,221.0,10.0,1497.0
92281995,2024-11-22T14:40:31.000Z,38,12.0,28.605263157894736,221.0,10.0,1087.0
92282495,2024-11-22T15:13:20.000Z,48,12.0,16.854166666666668,221.0,10.0,809.0
92282995,2024-11-22T15:46:11.000Z,54,12.0,23.74074074074074,221.0,10.0,1282.0
92283495,2024-11-22T16:19:00.000Z,57,12.0,16.228070175438596,221.0,10.0,925.0
92283995,2024-11-22T16:52:00.000Z,47,12.0,150.10638297872342,2000.0,10.0,7055.0
92284495,2024-11-22T17:24:42.000Z,47,15.0,25.127659574468087,221.0,10.0,1181.0
92284995,2024-11-22T17:57:32.000Z,25,15.0,28.92,221.0,10.0,723.0
92285495,2024-11-22T18:30:30.000Z,52,12.0,20.46153846153846,221.0,10.0,1064.0
92285995,2024-11-22T19:03:20.000Z,68,15.0,669.1029411764706,5467.0,10.0,45499.0
92286495,2024-11-22T19:36:12.000Z,44,11.5,12.818181818181818,20.0,10.0,564.0
92286995,2024-11-22T20:09:02.000Z,19,10.0,10.789473684210526,20.0,10.0,205.0
92287495,2024-11-22T20:42:01.000Z,37,12.0,12.297297297297296,20.0,10.0,455.0
92287995,2024-11-22T21:14:52.000Z,47,15.0,14.53191489361702,30.0,10.0,683.0
92288495,2024-11-22T21:47:31.000Z,48,15.0,20.875,221.0,10.0,1002.0
92288995,2024-11-22T22:20:30.000Z,58,12.0,16.0,221.0,10.0,928.0
92289495,2024-11-22T22:53:12.000Z,34,15.0,175.97058823529412,5387.0,10.0,5983.0
92289995,2024-11-22T23:26:01.000Z,31,10.0,11.225806451612904,20.0,10.0,348.0
92290495,2024-11-22T23:58:40.000Z,38,15.0,28.736842105263158,221.0,10.0,1092.0
92290995,2024-11-23T00:31:31.000Z,50,12.0,20.6,150.0,10.0,1030.0
92291495,2024-11-23T01:04:32.000Z,52,10.0,17.98076923076923,150.0,10.0,935.0
92291995,2024-11-23T01:37:30.000Z,40,12.0,20.925,221.0,10.0,837.0
92292495,2024-11-23T02:10:12.000Z,51,12.0,347.2549019607843,6207.0,10.0,17710.0
92292995,2024-11-23T02:43:01.000Z,65,10.0,178.43076923076924,5451.0,10.0,11598.0
92293495,2024-11-23T03:15:50.000Z,62,10.0,14.225806451612904,150.0,10.0,882.0
92293995,2024-11-23T03:48:30.000Z,62,10.0,12.306451612903226,20.0,10.0,763.0
92294495,2024-11-23T04:21:20.000Z,61,11.0,14.557377049180328,150.0,10.0,888.0
92294995,2024-11-23T04:54:01.000Z,60,11.0,19.583333333333332,221.0,10.0,1175.0
92295495,2024-11-23T05:26:40.000Z,31,11.0,17.193548387096776,150.0,10.0,533.0
92295995,2024-11-23T05:59:30.000Z,45,11.0,15.488888888888889,150.0,10.0,697.0
92296495,2024-11-23T06:32:10.000Z,29,10.0,15.89655172413793,108.0,10.0,461.0
92296995,2024-11-23T07:04:42.000Z,31,10.0,12.838709677419354,20.0,10.0,398.0
92297495,2024-11-23T07:37:12.000Z,79,15.0,2214.3037974683543,50000.0,10.0,174930.0
92297995,2024-11-23T08:10:00.000Z,48,12.0,21.458333333333332,221.0,10.0,1030.0
92298495,2024-11-23T08:42:40.000Z,30,15.0,30.3,221.0,10.0,909.0
92298995,2024-11-23T09:15:11.000Z,75,15.0,2086.64,7222.0,10.0,156498.0
92299495,2024-11-23T09:47:50.000Z,40,11.0,23.15,150.0,10.0,926.0
92299995,2024-11-23T10:20:30.000Z,27,12.0,12.62962962962963,15.0,10.0,341.0
92300495,2024-11-23T10:53:01.000Z,54,10.0,11.722222222222221,20.0,10.0,633.0
92300995,2024-11-23T11:25:30.000Z,18,15.0,15.166666666666666,20.0,10.0,273.0
92301495,2024-11-23T11:58:11.000Z,47,15.0,31.914893617021278,221.0,10.0,1500.0
92301995,2024-11-23T12:31:01.000Z,35,15.0,23.485714285714284,221.0,10.0,822.0
92302495,2024-11-23T13:03:51.000Z,42,10.0,12.547619047619047,20.0,10.0,527.0
92302995,2024-11-23T13:36:41.000Z,36,10.0,14.61111111111111,100.0,10.0,526.0
92303495,2024-11-23T14:09:21.000Z,50,10.0,11.74,20.0,10.0,587.0
92303995,2024-11-23T14:42:10.000Z,44,10.0,16.795454545454547,221.0,10.0,739.0
92304495,2024-11-23T15:14:50.000Z,25,15.0,15.2,20.0,10.0,380.0
92304995,2024-11-23T15:47:31.000Z,60,11.5,16.083333333333332,221.0,10.0,965.0
92305495,2024-11-23T16:20:21.000Z,43,15.0,1156.6279069767443,5606.0,10.0,49735.0
92305995,2024-11-23T16:53:22.000Z,65,10.0,100.46153846153847,5398.0,10.0,6530.0
92306495,2024-11-23T17:26:21.000Z,56,12.0,15.196428571428571,150.0,10.0,851.0
92306995,2024-11-23T17:59:20.000Z,77,12.0,18.09090909090909,221.0,10.0,1393.0
92307495,2024-11-23T18:32:10.000Z,44,11.0,154.4090909090909,6034.0,10.0,6794.0
92307995,2024-11-23T19:04:51.000Z,43,15.0,20.511627906976745,150.0,10.0,882.0
92308495,2024-11-23T19:37:41.000Z,43,15.0,18.74418604651163,221.0,10.0,806.0
92308995,2024-11-23T20:10:32.000Z,40,11.0,13.025,20.0,10.0,521.0
92309495,2024-11-23T20:43:31.000Z,63,12.0,13.063492063492063,20.0,10.0,823.0
92309995,2024-11-23T21:16:21.000Z,16,17.5,39.875,150.0,10.0,638.0
92310495,2024-11-23T21:49:11.000Z,19,15.0,33.421052631578945,221.0,10.0,635.0
92310995,2024-11-23T22:22:02.000Z,49,15.0,13.285714285714286,20.0,10.0,651.0
92311495,2024-11-23T22:54:50.000Z,29,10.0,11.586206896551724,20.0,10.0,336.0
92311995,2024-11-23T23:27:20.000Z,31,15.0,20.806451612903224,221.0,10.0,645.0
92312495,2024-11-24T00:00:10.000Z,32,11.0,26.0,221.0,10.0,832.0
92312995,2024-11-24T00:33:01.000Z,62,11.0,19.193548387096776,221.0,10.0,1190.0
92313495,2024-11-24T01:06:00.000Z,46,13.5,264.2173913043478,5471.0,10.0,12154.0
92313995,2024-11-24T01:38:41.000Z,25,15.0,20.08,150.0,11.0,502.0
92314495,2024-11-24T02:11:31.000Z,48,15.0,25.854166666666668,221.0,10.0,1241.0
92314995,2024-11-24T02:44:11.000Z,32,12.0,12.9375,20.0,10.0,414.0
92315495,2024-11-24T03:16:52.000Z,41,11.0,16.121951219512194,150.0,10.0,661.0
92315995,2024-11-24T03:49:42.000Z,40,12.0,19.2,150.0,10.0,768.0
92316495,2024-11-24T04:22:12.000Z,51,10.0,24.019607843137255,221.0,10.0,1225.0
92316995,2024-11-24T04:54:51.000Z,44,10.0,13.136363636363637,30.0,10.0,578.0
92317495,2024-11-24T05:27:12.000Z,69,10.0,16.28985507246377,221.0,10.0,1124.0
92317995,2024-11-24T05:59:51.000Z,37,15.0,17.56756756756757,150.0,10.0,650.0
92318495,2024-11-24T06:32:30.000Z,32,15.0,33.625,221.0,10.0,1076.0
92318995,2024-11-24T07:05:02.000Z,28,11.0,12.642857142857142,15.0,10.0,354.0
92319495,2024-11-24T07:37:42.000Z,30,15.0,29.366666666666667,221.0,10.0,881.0
92319995,2024-11-24T08:10:21.000Z,33,12.0,12.666666666666666,20.0,10.0,418.0
92320495,2024-11-24T08:42:51.000Z,50,11.0,21.9,221.0,10.0,1095.0
92320995,2024-11-24T09:15:30.000Z,39,11.0,15.974358974358974,150.0,10.0,623.0
92321495,2024-11-24T09:48:02.000Z,35,15.0,25.285714285714285,150.0,10.0,885.0
92321995,2024-11-24T10:20:30.000Z,41,11.0,272.3170731707317,5198.0,10.0,11165.0
92322495,2024-11-24T10:53:00.000Z,18,13.5,13.88888888888889,20.0,10.0,250.0
92322995,2024-11-24T11:25:50.000Z,55,12.0,21.945454545454545,221.0,10.0,1207.0
92323495,2024-11-24T11:58:32.000Z,83,11.0,210.6867469879518,5307.0,10.0,17487.0
92323995,2024-11-24T12:31:02.000Z,54,15.0,121.55555555555556,5326.0,10.0,6564.0
92324495,2024-11-24T13:04:10.000Z,59,15.0,287.8474576271187,5415.0,10.0,16983.0
92324995,2024-11-24T13:37:01.000Z,37,12.0,18.89189189189189,221.0,10.0,699.0
92325495,2024-11-24T14:09:50.000Z,52,12.0,15.673076923076923,150.0,10.0,815.0
92325995,2024-11-24T14:42:40.000Z,46,10.0,17.76086956521739,150.0,10.0,817.0
92326495,2024-11-24T15:15:32.000Z,68,11.0,250.76470588235293,5142.0,10.0,17052.0
92326995,2024-11-24T15:48:30.000Z,51,12.0,13.313725490196079,20.0,10.0,679.0
92327495,2024-11-24T16:21:22.000Z,66,12.0,18.636363636363637,150.0,10.0,1230.0
92327995,2024-11-24T16:54:12.000Z,60,12.0,18.583333333333332,221.0,10.0,1115.0
92328495,2024-11-24T17:27:01.000Z,60,10.5,12.583333333333334,20.0,10.0,755.0
92328995,2024-11-24T17:59:52.000Z,29,15.0,14.413793103448276,20.0,10.0,418.0
92329495,2024-11-24T18:32:50.000Z,38,15.0,16.55263157894737,30.0,10.0,629.0
92329995,2024-11-24T19:05:40.000Z,66,10.5,13.469696969696969,30.0,10.0,889.0
92330495,2024-11-24T19:38:31.000Z,69,15.0,17.869565217391305,221.0,10.0,1233.0
92330995,2024-11-24T20:11:20.000Z,31,12.0,12.870967741935484,20.0,10.0,399.0
92331495,2024-11-24T20:44:10.000Z,49,11.0,13.040816326530612,30.0,10.0,639.0
92331995,2024-11-24T21:16:52.000Z,48,13.5,33.229166666666664,221.0,10.0,1595.0
92332495,2024-11-24T21:49:50.000Z,13,15.0,16.23076923076923,20.0,10.0,211.0
92332995,2024-11-24T22:22:32.000Z,27,12.0,26.14814814814815,150.0,10.0,706.0
92333495,2024-11-24T22:55:21.000Z,44,12.0,19.681818181818183,150.0,10.0,866.0
92333995,2024-11-24T23:28:01.000Z,28,13.5,13.357142857142858,20.0,10.0,374.0
92334495,2024-11-25T00:00:50.000Z,57,15.0,225.08771929824562,5807.0,10.0,12830.0
92334995,2024-11-25T00:33:42.000Z,54,11.0,12.833333333333334,20.0,10.0,693.0
92335495,2024-11-25T01:06:31.000Z,75,11.0,12.84,20.0,10.0,963.0
92335995,2024-11-25T01:39:31.000Z,43,15.0,16.976744186046513,150.0,10.0,730.0
92336495,2024-11-25T02:12:31.000Z,43,10.0,12.30232558139535,20.0,10.0,529.0
92336995,2024-11-25T02:45:22.000Z,37,15.0,14.297297297297296,20.0,10.0,529.0
92337495,2024-11-25T03:18:10.000Z,43,12.0,29.74418604651163,150.0,10.0,1279.0
92337995,2024-11-25T03:50:51.000Z,39,15.0,196.12820512820514,1000.0,10.0,7649.0
92338495,2024-11-25T04:23:50.000Z,79,15.0,292.2911392405063,5296.0,10.0,23091.0
92338995,2024-11-25T04:56:41.000Z,58,15.0,30.448275862068964,150.0,10.0,1766.0
92339495,2024-11-25T05:29:30.000Z,26,13.5,26.692307692307693,100.0,10.0,694.0
92339995,2024-11-25T06:02:10.000Z,28,13.5,12.75,15.0,10.0,357.0
92340495,2024-11-25T06:35:00.000Z,29,15.0,13.517241379310345,20.0,10.0,392.0
92340995,2024-11-25T07:07:50.000Z,36,13.5,16.583333333333332,108.0,10.0,597.0
