Ledger_Number,Ledger_Date,Row_Count,Transaction_Fee_med,Transaction_Fee_avg,Transaction_Fee_max,Transaction_Fee_min,Transaction_Fee_sum
90936995,2024-09-23T03:58:41.000Z,31,10.0,23.903225806451612,150.0,10.0,741.0
90937495,2024-09-23T04:29:11.000Z,23,10.0,10.0,10.0,10.0,230.0
90937995,2024-09-23T05:00:00.000Z,30,10.0,10.0,10.0,10.0,300.0
90938495,2024-09-23T05:29:40.000Z,20,10.0,10.1,12.0,10.0,202.0
90938995,2024-09-23T06:00:00.000Z,16,10.0,10.0,10.0,10.0,160.0
90939495,2024-09-23T06:30:21.000Z,15,10.0,10.4,12.0,10.0,156.0
90939995,2024-09-23T06:59:52.000Z,18,10.0,10.0,10.0,10.0,180.0
90940495,2024-09-23T07:29:30.000Z,18,10.0,10.277777777777779,15.0,10.0,185.0
90940995,2024-09-23T07:58:51.000Z,9,10.0,10.0,10.0,10.0,90.0
90941495,2024-09-23T08:30:51.000Z,25,10.0,10.48,15.0,10.0,262.0
90941995,2024-09-23T09:03:12.000Z,27,10.0,10.222222222222221,16.0,10.0,276.0
90942495,2024-09-23T09:35:31.000Z,24,10.0,10.0,10.0,10.0,240.0
90942995,2024-09-23T10:08:00.000Z,20,10.0,10.25,15.0,10.0,205.0
90943495,2024-09-23T10:39:40.000Z,26,10.0,10.73076923076923,15.0,10.0,279.0
90943995,2024-09-23T11:09:21.000Z,13,10.0,10.153846153846153,12.0,10.0,132.0
90944495,2024-09-23T11:40:00.000Z,21,10.0,20.714285714285715,221.0,10.0,435.0
90944995,2024-09-23T12:10:00.000Z,20,10.0,10.2,12.0,10.0,204.0
90945495,2024-09-23T12:40:51.000Z,26,10.0,10.192307692307692,15.0,10.0,265.0
90945995,2024-09-23T13:11:51.000Z,2,83.0,83.0,150.0,16.0,166.0
90946495,2024-09-23T13:44:00.000Z,20,10.0,10.0,10.0,10.0,200.0
90946995,2024-09-23T14:16:21.000Z,35,10.0,13.285714285714286,20.0,10.0,465.0
90947495,2024-09-23T14:48:21.000Z,36,10.0,13.88888888888889,30.0,10.0,500.0
90947995,2024-09-23T15:20:50.000Z,35,10.0,13.571428571428571,30.0,10.0,475.0
90948495,2024-09-23T15:53:11.000Z,26,15.0,17.26923076923077,30.0,10.0,449.0
90948995,2024-09-23T16:25:42.000Z,23,15.0,14.434782608695652,20.0,10.0,332.0
90949495,2024-09-23T16:58:11.000Z,38,10.0,12.789473684210526,20.0,10.0,486.0
90949995,2024-09-23T17:30:40.000Z,32,10.0,11.625,20.0,10.0,372.0
90950495,2024-09-23T18:03:01.000Z,38,10.0,12.894736842105264,20.0,10.0,490.0
90950995,2024-09-23T18:35:21.000Z,44,10.0,14.204545454545455,30.0,10.0,625.0
90951495,2024-09-23T19:07:41.000Z,45,10.0,12.933333333333334,20.0,10.0,582.0
90951995,2024-09-23T19:40:10.000Z,31,15.0,13.870967741935484,20.0,10.0,430.0
90952495,2024-09-23T20:12:30.000Z,35,10.0,11.857142857142858,20.0,10.0,415.0
90952995,2024-09-23T20:44:51.000Z,40,10.0,12.75,20.0,10.0,510.0
90953495,2024-09-23T21:17:20.000Z,20,10.0,13.25,20.0,10.0,265.0
90953995,2024-09-23T21:49:41.000Z,19,15.0,16.57894736842105,20.0,15.0,315.0
90954495,2024-09-23T22:22:02.000Z,39,10.0,13.076923076923077,20.0,10.0,510.0
90954995,2024-09-23T22:54:31.000Z,46,10.0,12.326086956521738,20.0,10.0,567.0
90955495,2024-09-23T23:27:02.000Z,35,10.0,13.142857142857142,20.0,10.0,460.0
90955995,2024-09-23T23:59:32.000Z,51,10.0,12.686274509803921,20.0,10.0,647.0
90956495,2024-09-24T00:32:02.000Z,35,10.0,12.428571428571429,20.0,10.0,435.0
90956995,2024-09-24T01:04:21.000Z,31,10.0,12.64516129032258,20.0,10.0,392.0
90957495,2024-09-24T01:37:00.000Z,24,15.0,14.875,20.0,10.0,357.0
90957995,2024-09-24T02:08:32.000Z,47,10.0,13.191489361702128,20.0,10.0,620.0
90958495,2024-09-24T02:40:30.000Z,33,10.0,11.363636363636363,15.0,10.0,375.0
90958995,2024-09-24T03:12:10.000Z,39,15.0,13.461538461538462,20.0,10.0,525.0
90959495,2024-09-24T03:43:51.000Z,40,10.0,12.425,20.0,10.0,497.0
90959995,2024-09-24T04:15:12.000Z,42,12.5,14.785714285714286,30.0,10.0,621.0
90960495,2024-09-24T04:46:30.000Z,48,15.0,13.270833333333334,20.0,10.0,637.0
90960995,2024-09-24T05:18:01.000Z,37,10.0,12.837837837837839,20.0,10.0,475.0
90961495,2024-09-24T05:50:11.000Z,44,15.0,15.0,30.0,10.0,660.0
90961995,2024-09-24T06:21:31.000Z,43,10.0,12.209302325581396,20.0,10.0,525.0
90962495,2024-09-24T06:53:02.000Z,45,10.0,12.777777777777779,20.0,10.0,575.0
90962995,2024-09-24T07:24:40.000Z,44,10.0,12.954545454545455,20.0,10.0,570.0
90963495,2024-09-24T07:56:21.000Z,25,15.0,15.0,20.0,10.0,375.0
90963995,2024-09-24T08:28:20.000Z,60,12.0,12.466666666666667,20.0,10.0,748.0
90964495,2024-09-24T09:00:40.000Z,64,12.0,12.1875,20.0,10.0,780.0
90964995,2024-09-24T09:32:20.000Z,38,10.0,12.763157894736842,20.0,10.0,485.0
90965495,2024-09-24T10:04:50.000Z,32,10.0,13.28125,20.0,10.0,425.0
90965995,2024-09-24T10:37:12.000Z,35,15.0,13.285714285714286,20.0,10.0,465.0
90966495,2024-09-24T11:09:41.000Z,40,10.0,12.95,20.0,10.0,518.0
90966995,2024-09-24T11:42:11.000Z,43,10.0,13.023255813953488,20.0,10.0,560.0
90967495,2024-09-24T12:14:42.000Z,39,10.0,13.076923076923077,20.0,10.0,510.0
90967995,2024-09-24T12:47:20.000Z,45,12.0,13.377777777777778,20.0,10.0,602.0
90968495,2024-09-24T13:20:00.000Z,42,10.0,12.904761904761905,20.0,10.0,542.0
90968995,2024-09-24T13:52:41.000Z,42,10.0,12.666666666666666,20.0,10.0,532.0
90969495,2024-09-24T14:25:22.000Z,27,15.0,15.592592592592593,20.0,10.0,421.0
90969995,2024-09-24T14:58:10.000Z,43,15.0,18.023255813953487,150.0,10.0,775.0
90970495,2024-09-24T15:30:51.000Z,32,10.0,12.71875,20.0,10.0,407.0
90970995,2024-09-24T16:03:30.000Z,29,10.0,12.275862068965518,20.0,10.0,356.0
90971495,2024-09-24T16:36:21.000Z,41,10.0,12.365853658536585,20.0,10.0,507.0
90971995,2024-09-24T17:09:02.000Z,35,10.0,12.914285714285715,20.0,10.0,452.0
90972495,2024-09-24T17:41:40.000Z,16,17.5,15.9375,20.0,10.0,255.0
90972995,2024-09-24T18:14:02.000Z,39,12.0,13.179487179487179,20.0,10.0,514.0
90973495,2024-09-24T18:46:40.000Z,41,10.0,28.024390243902438,221.0,10.0,1149.0
90973995,2024-09-24T19:19:11.000Z,39,10.0,12.692307692307692,20.0,10.0,495.0
90974495,2024-09-24T19:51:51.000Z,33,11.0,13.151515151515152,20.0,10.0,434.0
90974995,2024-09-24T20:24:10.000Z,36,15.0,13.805555555555555,20.0,10.0,497.0
90975495,2024-09-24T20:57:01.000Z,19,15.0,15.736842105263158,20.0,10.0,299.0
90975995,2024-09-24T21:29:50.000Z,28,10.0,12.857142857142858,20.0,10.0,360.0
90976495,2024-09-24T22:02:22.000Z,21,15.0,13.333333333333334,20.0,10.0,280.0
90976995,2024-09-24T22:35:11.000Z,45,10.0,13.2,20.0,10.0,594.0
90977495,2024-09-24T23:07:50.000Z,44,10.0,12.272727272727273,20.0,10.0,540.0
90977995,2024-09-24T23:40:21.000Z,30,10.0,11.5,20.0,10.0,345.0
90978495,2024-09-25T00:13:00.000Z,36,10.0,11.527777777777779,20.0,10.0,415.0
90978995,2024-09-25T00:44:50.000Z,31,10.0,10.64516129032258,20.0,10.0,330.0
90979495,2024-09-25T01:16:22.000Z,28,10.0,11.5,15.0,10.0,322.0
90979995,2024-09-25T01:47:40.000Z,43,10.0,11.976744186046512,20.0,10.0,515.0
90980495,2024-09-25T02:19:11.000Z,29,10.0,11.620689655172415,15.0,10.0,337.0
90980995,2024-09-25T02:50:30.000Z,11,15.0,14.727272727272727,20.0,10.0,162.0
90981495,2024-09-25T03:22:10.000Z,28,11.0,14.535714285714286,30.0,10.0,407.0
90981995,2024-09-25T03:54:21.000Z,29,10.0,10.172413793103448,15.0,10.0,295.0
90982495,2024-09-25T04:25:21.000Z,44,10.0,12.386363636363637,20.0,10.0,545.0
90982995,2024-09-25T04:55:51.000Z,25,15.0,14.24,30.0,10.0,356.0
90983495,2024-09-25T05:27:01.000Z,23,10.0,10.0,10.0,10.0,230.0
90983995,2024-09-25T05:57:32.000Z,17,15.0,13.705882352941176,20.0,10.0,233.0
90984495,2024-09-25T06:27:52.000Z,28,15.0,14.0,20.0,10.0,392.0
90984995,2024-09-25T06:58:41.000Z,21,10.0,10.952380952380953,20.0,10.0,230.0
90985495,2024-09-25T07:30:12.000Z,19,10.0,10.0,10.0,10.0,190.0
90985995,2024-09-25T08:02:41.000Z,43,10.0,12.55813953488372,20.0,10.0,540.0
90986495,2024-09-25T08:35:12.000Z,30,10.0,11.7,16.0,10.0,351.0
90986995,2024-09-25T09:07:02.000Z,36,10.0,11.38888888888889,20.0,10.0,410.0
90987495,2024-09-25T09:37:51.000Z,22,10.0,11.818181818181818,20.0,10.0,260.0
90987995,2024-09-25T10:09:00.000Z,29,10.0,18.82758620689655,221.0,10.0,546.0
90988495,2024-09-25T10:41:30.000Z,43,10.0,12.069767441860465,20.0,10.0,519.0
90988995,2024-09-25T11:14:01.000Z,18,15.0,16.11111111111111,20.0,10.0,290.0
90989495,2024-09-25T11:46:40.000Z,35,10.0,11.742857142857142,20.0,10.0,411.0
90989995,2024-09-25T12:19:10.000Z,48,10.0,12.75,20.0,10.0,612.0
90990495,2024-09-25T12:51:50.000Z,42,10.0,12.666666666666666,20.0,10.0,532.0
90990995,2024-09-25T13:23:41.000Z,32,10.0,12.875,20.0,10.0,412.0
90991495,2024-09-25T13:55:30.000Z,46,10.0,12.847826086956522,53.0,10.0,591.0
90991995,2024-09-25T14:27:20.000Z,47,10.0,12.340425531914894,20.0,10.0,580.0
90992495,2024-09-25T15:00:00.000Z,46,10.0,13.804347826086957,30.0,10.0,635.0
90992995,2024-09-25T15:32:40.000Z,45,10.0,13.933333333333334,30.0,10.0,627.0
90993495,2024-09-25T16:05:20.000Z,41,10.0,12.487804878048781,20.0,10.0,512.0
90993995,2024-09-25T16:37:51.000Z,12,20.0,16.666666666666668,20.0,10.0,200.0
90994495,2024-09-25T17:10:30.000Z,35,10.0,13.571428571428571,30.0,10.0,475.0
90994995,2024-09-25T17:43:01.000Z,35,10.0,13.314285714285715,20.0,10.0,466.0
90995495,2024-09-25T18:15:40.000Z,24,15.0,13.916666666666666,20.0,10.0,334.0
90995995,2024-09-25T18:48:22.000Z,35,10.0,12.971428571428572,20.0,10.0,454.0
90996495,2024-09-25T19:21:10.000Z,33,10.0,12.424242424242424,20.0,10.0,410.0
90996995,2024-09-25T19:53:51.000Z,41,10.0,12.073170731707316,20.0,10.0,495.0
90997495,2024-09-25T20:26:21.000Z,39,10.0,12.35897435897436,20.0,10.0,482.0
90997995,2024-09-25T20:59:01.000Z,39,10.0,12.794871794871796,20.0,10.0,499.0
90998495,2024-09-25T21:31:31.000Z,47,10.0,12.02127659574468,20.0,10.0,565.0
90998995,2024-09-25T22:04:02.000Z,62,10.0,14.193548387096774,150.0,10.0,880.0
90999495,2024-09-25T22:36:31.000Z,28,10.0,13.107142857142858,20.0,10.0,367.0
90999995,2024-09-25T23:09:00.000Z,52,10.0,15.211538461538462,150.0,10.0,791.0
91000495,2024-09-25T23:41:32.000Z,26,15.0,14.23076923076923,20.0,10.0,370.0
91000995,2024-09-26T00:14:20.000Z,32,10.0,11.5625,20.0,10.0,370.0
91001495,2024-09-26T00:46:40.000Z,41,10.0,19.51219512195122,150.0,10.0,800.0
91001995,2024-09-26T01:19:01.000Z,29,15.0,13.96551724137931,20.0,10.0,405.0
91002495,2024-09-26T01:51:40.000Z,35,15.0,160.14285714285714,5135.0,10.0,5605.0
91002995,2024-09-26T02:24:30.000Z,36,11.0,13.027777777777779,20.0,10.0,469.0
91003495,2024-09-26T02:57:01.000Z,31,15.0,14.03225806451613,20.0,10.0,435.0
91003995,2024-09-26T03:28:52.000Z,45,10.0,12.666666666666666,20.0,10.0,570.0
91004495,2024-09-26T04:01:30.000Z,40,10.0,12.925,20.0,10.0,517.0
91004995,2024-09-26T04:34:00.000Z,33,10.0,12.575757575757576,20.0,10.0,415.0
91005495,2024-09-26T05:06:00.000Z,53,10.0,12.566037735849056,20.0,10.0,666.0
91005995,2024-09-26T05:37:40.000Z,43,10.0,12.325581395348838,20.0,10.0,530.0
91006495,2024-09-26T06:09:20.000Z,30,10.5,12.766666666666667,20.0,10.0,383.0
91006995,2024-09-26T06:40:41.000Z,48,10.0,12.125,20.0,10.0,582.0
91007495,2024-09-26T07:12:41.000Z,39,10.0,12.948717948717949,20.0,10.0,505.0
91007995,2024-09-26T07:44:40.000Z,30,15.0,15.133333333333333,20.0,10.0,454.0
91008495,2024-09-26T08:17:00.000Z,48,10.0,13.6875,30.0,10.0,657.0
91008995,2024-09-26T08:49:11.000Z,34,10.0,13.088235294117647,20.0,10.0,445.0
91009495,2024-09-26T09:21:00.000Z,17,15.0,14.705882352941176,20.0,10.0,250.0
91009995,2024-09-26T09:52:50.000Z,41,10.0,12.926829268292684,20.0,10.0,530.0
91010495,2024-09-26T10:25:20.000Z,24,15.0,16.041666666666668,30.0,10.0,385.0
91010995,2024-09-26T10:58:01.000Z,28,15.0,17.035714285714285,30.0,10.0,477.0
91011495,2024-09-26T11:30:50.000Z,41,10.0,12.317073170731707,20.0,10.0,505.0
91011995,2024-09-26T12:03:22.000Z,52,15.0,13.211538461538462,20.0,10.0,687.0
91012495,2024-09-26T12:36:20.000Z,48,10.0,13.020833333333334,20.0,10.0,625.0
91012995,2024-09-26T13:09:10.000Z,35,10.0,12.628571428571428,20.0,10.0,442.0
91013495,2024-09-26T13:41:30.000Z,31,15.0,14.64516129032258,20.0,10.0,454.0
91013995,2024-09-26T14:14:21.000Z,26,10.0,12.115384615384615,20.0,10.0,315.0
91014495,2024-09-26T14:47:00.000Z,51,10.0,12.784313725490197,20.0,10.0,652.0
91014995,2024-09-26T15:19:41.000Z,42,10.0,19.047619047619047,150.0,10.0,800.0
91015495,2024-09-26T15:52:21.000Z,21,10.0,12.714285714285714,20.0,10.0,267.0
91015995,2024-09-26T16:25:01.000Z,36,10.0,11.666666666666666,15.0,10.0,420.0
91016495,2024-09-26T16:57:40.000Z,44,10.0,12.272727272727273,20.0,10.0,540.0
91016995,2024-09-26T17:30:12.000Z,42,11.0,12.952380952380953,20.0,10.0,544.0
91017495,2024-09-26T18:03:00.000Z,38,10.0,12.552631578947368,20.0,10.0,477.0
91017995,2024-09-26T18:35:41.000Z,45,15.0,19.2,150.0,10.0,864.0
91018495,2024-09-26T19:08:22.000Z,32,10.0,12.71875,20.0,10.0,407.0
91018995,2024-09-26T19:40:41.000Z,27,15.0,14.814814814814815,30.0,10.0,400.0
91019495,2024-09-26T20:13:12.000Z,48,10.0,13.375,30.0,10.0,642.0
91019995,2024-09-26T20:46:01.000Z,39,10.0,13.076923076923077,20.0,10.0,510.0
91020495,2024-09-26T21:18:42.000Z,41,10.0,12.975609756097562,20.0,10.0,532.0
91020995,2024-09-26T21:51:21.000Z,35,10.0,13.485714285714286,30.0,10.0,472.0
91021495,2024-09-26T22:24:00.000Z,38,10.0,12.81578947368421,20.0,10.0,487.0
91021995,2024-09-26T22:56:41.000Z,41,15.0,14.24390243902439,30.0,10.0,584.0
91022495,2024-09-26T23:29:31.000Z,36,10.0,12.972222222222221,20.0,10.0,467.0
91022995,2024-09-27T00:02:01.000Z,42,12.0,13.071428571428571,20.0,10.0,549.0
91023495,2024-09-27T00:34:21.000Z,36,10.0,16.25,150.0,10.0,585.0
91023995,2024-09-27T01:06:22.000Z,25,15.0,16.6,30.0,10.0,415.0
91024495,2024-09-27T01:38:52.000Z,17,15.0,14.647058823529411,20.0,10.0,249.0
91024995,2024-09-27T02:10:40.000Z,44,10.0,12.045454545454545,20.0,10.0,530.0
91025495,2024-09-27T02:43:01.000Z,39,10.0,13.025641025641026,20.0,10.0,508.0
91025995,2024-09-27T03:15:20.000Z,29,10.0,12.586206896551724,20.0,10.0,365.0
91026495,2024-09-27T03:47:50.000Z,40,10.0,13.0,20.0,10.0,520.0
91026995,2024-09-27T04:20:00.000Z,13,15.0,16.923076923076923,20.0,15.0,220.0
91027495,2024-09-27T04:51:41.000Z,27,15.0,16.37037037037037,30.0,10.0,442.0
91027995,2024-09-27T05:23:12.000Z,27,15.0,19.333333333333332,150.0,10.0,522.0
91028495,2024-09-27T05:55:20.000Z,39,10.0,12.179487179487179,20.0,10.0,475.0
91028995,2024-09-27T06:27:20.000Z,34,10.0,11.617647058823529,20.0,10.0,395.0
91029495,2024-09-27T06:59:11.000Z,43,10.0,14.418604651162791,30.0,10.0,620.0
91029995,2024-09-27T07:31:01.000Z,21,15.0,16.571428571428573,20.0,12.0,348.0
91030495,2024-09-27T08:02:31.000Z,30,10.0,13.166666666666666,20.0,10.0,395.0
91030995,2024-09-27T08:35:01.000Z,24,15.0,14.166666666666666,20.0,10.0,340.0
91031495,2024-09-27T09:07:51.000Z,39,10.0,12.153846153846153,20.0,10.0,474.0
91031995,2024-09-27T09:40:50.000Z,52,10.0,14.807692307692308,150.0,10.0,770.0
91032495,2024-09-27T10:13:30.000Z,42,10.0,12.19047619047619,20.0,10.0,512.0
91032995,2024-09-27T10:46:12.000Z,22,15.0,14.545454545454545,20.0,10.0,320.0
91033495,2024-09-27T11:18:40.000Z,50,15.0,13.4,20.0,10.0,670.0
91033995,2024-09-27T11:51:21.000Z,32,15.0,17.25,30.0,12.0,552.0
91034495,2024-09-27T12:23:41.000Z,47,10.0,12.957446808510639,30.0,10.0,609.0
91034995,2024-09-27T12:56:02.000Z,46,15.0,14.782608695652174,30.0,10.0,680.0
91035495,2024-09-27T13:28:21.000Z,29,10.0,12.827586206896552,20.0,10.0,372.0
91035995,2024-09-27T14:01:20.000Z,44,15.0,13.772727272727273,30.0,10.0,606.0
91036495,2024-09-27T14:33:40.000Z,29,10.0,12.310344827586206,20.0,10.0,357.0
91036995,2024-09-27T15:06:22.000Z,40,12.5,13.125,20.0,10.0,525.0
91037495,2024-09-27T15:39:10.000Z,41,15.0,14.21951219512195,20.0,10.0,583.0
91037995,2024-09-27T16:11:42.000Z,36,10.0,12.555555555555555,20.0,10.0,452.0
91038495,2024-09-27T16:43:42.000Z,48,15.0,13.583333333333334,20.0,10.0,652.0
91038995,2024-09-27T17:16:32.000Z,40,10.0,12.45,20.0,10.0,498.0
91039495,2024-09-27T17:49:10.000Z,37,10.0,12.35135135135135,20.0,10.0,457.0
91039995,2024-09-27T18:21:22.000Z,24,10.0,12.791666666666666,20.0,10.0,307.0
91040495,2024-09-27T18:53:21.000Z,55,10.0,12.545454545454545,20.0,10.0,690.0
91040995,2024-09-27T19:25:50.000Z,16,15.0,15.9375,20.0,10.0,255.0
91041495,2024-09-27T19:57:41.000Z,37,10.0,15.45945945945946,150.0,10.0,572.0
91041995,2024-09-27T20:30:00.000Z,33,10.0,16.939393939393938,137.0,10.0,559.0
91042495,2024-09-27T21:02:31.000Z,50,10.0,13.34,30.0,10.0,667.0
91042995,2024-09-27T21:35:11.000Z,14,15.0,16.214285714285715,20.0,12.0,227.0
91043495,2024-09-27T22:08:00.000Z,15,15.0,14.666666666666666,20.0,10.0,220.0
91043995,2024-09-27T22:40:31.000Z,31,15.0,13.225806451612904,20.0,10.0,410.0
91044495,2024-09-27T23:13:11.000Z,21,10.0,13.666666666666666,20.0,10.0,287.0
91044995,2024-09-27T23:45:50.000Z,17,10.0,13.941176470588236,20.0,10.0,237.0
91045495,2024-09-28T00:18:30.000Z,23,10.0,13.565217391304348,20.0,10.0,312.0
91045995,2024-09-28T00:50:52.000Z,42,11.0,12.738095238095237,20.0,10.0,535.0
91046495,2024-09-28T01:22:50.000Z,41,10.0,280.8536585365854,5540.0,10.0,11515.0
91046995,2024-09-28T01:54:51.000Z,21,15.0,15.095238095238095,20.0,10.0,317.0
91047495,2024-09-28T02:26:41.000Z,35,12.0,13.2,20.0,10.0,462.0
91047995,2024-09-28T02:58:50.000Z,32,10.0,13.28125,20.0,10.0,425.0
91048495,2024-09-28T03:31:00.000Z,44,13.5,16.227272727272727,30.0,10.0,714.0
91048995,2024-09-28T04:03:12.000Z,25,10.0,13.4,20.0,10.0,335.0
91049495,2024-09-28T04:35:51.000Z,20,15.0,14.5,20.0,10.0,290.0
91049995,2024-09-28T05:07:00.000Z,21,15.0,16.19047619047619,20.0,10.0,340.0
91050495,2024-09-28T05:38:20.000Z,29,10.0,13.448275862068966,20.0,10.0,390.0
91050995,2024-09-28T06:10:40.000Z,45,10.0,15.377777777777778,150.0,10.0,692.0
91051495,2024-09-28T06:43:01.000Z,39,10.0,12.615384615384615,20.0,10.0,492.0
91051995,2024-09-28T07:14:32.000Z,48,10.0,13.854166666666666,30.0,10.0,665.0
91052495,2024-09-28T07:46:41.000Z,50,15.0,1344.64,10000.0,10.0,67232.0
91052995,2024-09-28T08:19:22.000Z,32,10.0,16.46875,150.0,10.0,527.0
91053495,2024-09-28T08:52:02.000Z,47,11.0,13.53191489361702,38.0,10.0,636.0
91053995,2024-09-28T09:24:21.000Z,50,10.0,13.4,43.0,10.0,670.0
91054495,2024-09-28T09:57:00.000Z,22,15.0,14.954545454545455,20.0,10.0,329.0
91054995,2024-09-28T10:29:40.000Z,48,10.0,12.458333333333334,20.0,10.0,598.0
91055495,2024-09-28T11:02:12.000Z,45,15.0,15.044444444444444,20.0,10.0,677.0
91055995,2024-09-28T11:35:00.000Z,47,10.0,12.808510638297872,20.0,10.0,602.0
91056495,2024-09-28T12:07:11.000Z,37,10.0,13.027027027027026,20.0,10.0,482.0
91056995,2024-09-28T12:39:40.000Z,43,12.0,13.116279069767442,20.0,10.0,564.0
91057495,2024-09-28T13:11:51.000Z,34,11.0,13.382352941176471,20.0,10.0,455.0
91057995,2024-09-28T13:43:42.000Z,35,10.0,12.0,20.0,10.0,420.0
91058495,2024-09-28T14:15:40.000Z,45,12.0,13.244444444444444,20.0,10.0,596.0
91058995,2024-09-28T14:47:30.000Z,35,15.0,13.714285714285714,20.0,10.0,480.0
91059495,2024-09-28T15:19:50.000Z,59,10.0,11.94915254237288,20.0,10.0,705.0
91059995,2024-09-28T15:52:01.000Z,45,10.0,12.444444444444445,20.0,10.0,560.0
91060495,2024-09-28T16:24:20.000Z,37,10.0,16.0,150.0,10.0,592.0
91060995,2024-09-28T16:56:11.000Z,35,15.0,14.428571428571429,20.0,10.0,505.0
91061495,2024-09-28T17:28:00.000Z,35,10.0,16.8,150.0,10.0,588.0
91061995,2024-09-28T17:59:22.000Z,79,12.0,12.721518987341772,20.0,10.0,1005.0
91062495,2024-09-28T18:31:12.000Z,51,15.0,13.411764705882353,30.0,10.0,684.0
91062995,2024-09-28T19:03:51.000Z,53,15.0,15.830188679245284,30.0,10.0,839.0
91063495,2024-09-28T19:36:11.000Z,41,10.0,12.512195121951219,20.0,10.0,513.0
91063995,2024-09-28T20:08:21.000Z,14,15.0,15.642857142857142,20.0,12.0,219.0
91064495,2024-09-28T20:40:01.000Z,38,12.5,14.210526315789474,30.0,10.0,540.0
91064995,2024-09-28T21:12:12.000Z,49,15.0,13.714285714285714,20.0,10.0,672.0
91065495,2024-09-28T21:44:40.000Z,39,15.0,13.846153846153847,30.0,10.0,540.0
91065995,2024-09-28T22:16:51.000Z,32,10.0,13.125,20.0,10.0,420.0
91066495,2024-09-28T22:49:02.000Z,45,10.0,14.222222222222221,30.0,10.0,640.0
91066995,2024-09-28T23:21:22.000Z,24,10.0,18.583333333333332,150.0,10.0,446.0
91067495,2024-09-28T23:53:51.000Z,51,15.0,16.80392156862745,150.0,10.0,857.0
91067995,2024-09-29T00:25:50.000Z,37,10.0,12.675675675675675,20.0,10.0,469.0
91068495,2024-09-29T00:57:52.000Z,50,10.0,13.86,30.0,10.0,693.0
91068995,2024-09-29T01:30:11.000Z,32,10.0,13.03125,20.0,10.0,417.0
91069495,2024-09-29T02:02:40.000Z,49,10.0,13.612244897959183,30.0,10.0,667.0
91069995,2024-09-29T02:35:00.000Z,73,15.0,14.136986301369863,20.0,10.0,1032.0
91070495,2024-09-29T03:07:31.000Z,39,15.0,14.0,20.0,10.0,546.0
91070995,2024-09-29T03:39:42.000Z,51,15.0,15.352941176470589,30.0,10.0,783.0
91071495,2024-09-29T04:11:51.000Z,24,15.0,23.166666666666668,221.0,10.0,556.0
91071995,2024-09-29T04:43:42.000Z,31,15.0,13.225806451612904,20.0,10.0,410.0
91072495,2024-09-29T05:15:21.000Z,36,10.0,12.36111111111111,20.0,10.0,445.0
91072995,2024-09-29T05:47:22.000Z,47,15.0,21.085106382978722,221.0,10.0,991.0
91073495,2024-09-29T06:19:11.000Z,51,10.0,12.92156862745098,20.0,10.0,659.0
91073995,2024-09-29T06:51:00.000Z,39,10.0,12.615384615384615,20.0,10.0,492.0
91074495,2024-09-29T07:23:10.000Z,58,12.0,13.0,20.0,10.0,754.0
91074995,2024-09-29T07:55:02.000Z,80,15.0,14.775,150.0,10.0,1182.0
91075495,2024-09-29T08:27:20.000Z,64,15.0,13.578125,20.0,10.0,869.0
91075995,2024-09-29T08:59:11.000Z,18,10.0,13.277777777777779,20.0,10.0,239.0
91076495,2024-09-29T09:30:40.000Z,31,10.0,12.0,20.0,10.0,372.0
91076995,2024-09-29T10:02:30.000Z,8,20.0,18.0,20.0,12.0,144.0
91077495,2024-09-29T10:34:22.000Z,46,13.5,42.69565217391305,150.0,10.0,1964.0
91077995,2024-09-29T11:06:42.000Z,40,11.0,14.9,30.0,10.0,596.0
91078495,2024-09-29T11:38:30.000Z,49,10.0,12.714285714285714,20.0,10.0,623.0
91078995,2024-09-29T12:10:12.000Z,47,10.0,13.914893617021276,30.0,10.0,654.0
91079495,2024-09-29T12:42:01.000Z,30,11.0,13.233333333333333,20.0,10.0,397.0
91079995,2024-09-29T13:14:20.000Z,35,15.0,14.914285714285715,30.0,10.0,522.0
91080495,2024-09-29T13:46:50.000Z,45,15.0,22.044444444444444,150.0,10.0,992.0
91080995,2024-09-29T14:19:20.000Z,50,10.0,15.1,150.0,10.0,755.0
91081495,2024-09-29T14:51:52.000Z,36,10.0,12.472222222222221,20.0,10.0,449.0
91081995,2024-09-29T15:24:11.000Z,36,11.0,16.86111111111111,150.0,10.0,607.0
91082495,2024-09-29T15:56:30.000Z,58,13.0,16.655172413793103,221.0,10.0,966.0
91082995,2024-09-29T16:28:32.000Z,46,15.0,13.456521739130435,20.0,10.0,619.0
91083495,2024-09-29T17:00:50.000Z,36,10.0,12.083333333333334,20.0,10.0,435.0
91083995,2024-09-29T17:33:02.000Z,44,10.0,12.340909090909092,20.0,10.0,543.0
91084495,2024-09-29T18:05:01.000Z,36,10.0,12.694444444444445,20.0,10.0,457.0
91084995,2024-09-29T18:37:20.000Z,38,10.0,12.552631578947368,20.0,10.0,477.0
91085495,2024-09-29T19:10:00.000Z,46,10.0,11.934782608695652,20.0,10.0,549.0
91085995,2024-09-29T19:42:42.000Z,46,10.0,2186.0434782608695,100001.0,10.0,100558.0
91086495,2024-09-29T20:14:40.000Z,38,10.0,12.736842105263158,20.0,10.0,484.0
91086995,2024-09-29T20:46:51.000Z,42,10.0,21.404761904761905,221.0,10.0,899.0
