Ledger_Number,Transaction_Hash,Transaction_Fee,Account_ID,Gets_Currency_Code,Gets_Count,Gets_Currency_Issuer,Pays_Currency_Code,Pays_Count,Pays_Currency_Issuer,Error
91799495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/91799495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x170637A8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
91769495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/91769495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x17063C58>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
91739495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/91739495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1706E130>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
91709495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/91709495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1706E5E0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
91679495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/91679495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1706EA90>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
91649495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/91649495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1706EF40>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
91619495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/91619495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00DB0418>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
91589495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/91589495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00DB08C8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
91559495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/91559495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00DB0D78>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
91529495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/91529495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00DBE250>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
91499495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/91499495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00DBE700>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
91469495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/91469495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00DBEBB0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
91439495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/91439495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00DCA088>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
91409495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/91409495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00DCA538>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
91379495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/91379495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00DCA9E8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
91349495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/91349495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00DCAE98>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
91319495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/91319495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00DDB370>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
91289495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/91289495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00DDB820>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
91259495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/91259495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00DDBCD0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
91229495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/91229495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00DE91A8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
91199495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/91199495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00DE9658>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
91169495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/91169495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00DE9B08>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
91139495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/91139495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00DE9FB8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
91109495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/91109495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x012C8490>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
91079495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/91079495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x012C8940>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
91049495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/91049495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x012C8DF0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
91019495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/91019495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x012D62C8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
90989495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/90989495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x012D6778>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
90959495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/90959495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x012D6C28>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
90929495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/90929495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x012E3100>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
90899495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/90899495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x012E35B0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
90869495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/90869495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x012E3A60>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
90839495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/90839495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x012E3F10>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
90809495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/90809495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x012F43E8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
90779495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/90779495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x012F4898>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
90749495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/90749495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x012F4D48>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
90719495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/90719495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x01325220>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
90689495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/90689495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x013256D0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
90659495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/90659495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x01325B80>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
90629495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/90629495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x01332058>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
90599495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/90599495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x01332508>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
90569495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/90569495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x013329B8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
90539495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/90539495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x01332E68>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
90509495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/90509495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x0133F340>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
90479495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/90479495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x0133F7F0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
90449495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/90449495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x0133FCA0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
90419495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/90419495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x01350178>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
90389495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/90389495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x01350628>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
90359495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/90359495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x01350AD8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
90329495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/90329495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x01350F88>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
90299495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/90299495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x0135E460>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
90269495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/90269495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x0135E910>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
90239495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/90239495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x0135EDC0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
90209495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/90209495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x0136E298>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
90179495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/90179495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x0136E748>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
90149495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/90149495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x0136EBF8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
90119495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/90119495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x0137C0D0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
90089495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/90089495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x0137C580>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
90059495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/90059495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x0137CA30>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
90029495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/90029495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x0137CEE0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
89999495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/89999495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x0138C3B8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
89969495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/89969495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x0138C868>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
89939495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/89939495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x0138CD18>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
89909495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/89909495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x0139B1F0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
89879495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/89879495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x0139B6A0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
89849495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/89849495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x0139BB50>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
89819495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/89819495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x013A8040>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
89789495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/89789495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x013A84D8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
89759495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/89759495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x013A8988>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
89729495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/89729495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x013A8E38>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
89699495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/89699495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x013BA310>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
89669495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/89669495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x013BA7C0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
89639495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/89639495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x013BAC70>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
89609495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/89609495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x013C7148>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
89579495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/89579495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x013C75F8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
89549495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/89549495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x013C7AA8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
89519495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/89519495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x013C7F58>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
89489495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/89489495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x013D6430>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
89459495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/89459495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x013D68E0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
89429495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/89429495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x013D6D90>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
89399495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/89399495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x013E6268>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
89369495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/89369495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x013E6718>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
89339495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/89339495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x013E6BC8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
89309495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/89309495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x013F00A0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
89279495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/89279495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x013F0550>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
89249495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/89249495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x013F0A00>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
89219495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/89219495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x013F0EB0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
89189495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/89189495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x01405388>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
89159495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/89159495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x01405838>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
89129495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/89129495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x01405CE8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
89099495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/89099495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x014141C0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
89069495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/89069495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x01414670>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
89039495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/89039495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x01414B20>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
89009495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/89009495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x01414FD0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
88979495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/88979495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x014204A8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
88949495,,,,,,,,,,"HTTPSConnectionPool(host='api.xrpscan.com', port=443): Max retries exceeded with url: /api/v1/ledgers/88949495/transactions (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x01420958>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))"
